parameter_value,collapse_rate,mean_survival_epochs,final_population_mean,final_population_median,final_population_stddev,final_population_min,final_population_max,final_population_p10,final_population_p90,collapsed_mean,collapsed_median,collapsed_stddev,collapsed_min,collapsed_max,collapsed_p10,collapsed_p90,survival_epochs_mean,survival_epochs_median,survival_epochs_stddev,survival_epochs_min,survival_epochs_max,survival_epochs_p10,survival_epochs_p90,mean_population_mean,mean_population_median,mean_population_stddev,mean_population_min,mean_population_max,mean_population_p10,mean_population_p90,min_population_mean,min_population_median,min_population_stddev,min_population_min,min_population_max,min_population_p10,min_population_p90,mean_fitness_mean,mean_fitness_median,mean_fitness_stddev,mean_fitness_min,mean_fitness_max,mean_fitness_p10,mean_fitness_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_stddev,gini_coefficient_min,gini_coefficient_max,gini_coefficient_p10,gini_coefficient_p90,total_births_mean,total_births_median,total_births_stddev,total_births_min,total_births_max,total_births_p10,total_births_p90,total_deaths_mean,total_deaths_median,total_deaths_stddev,total_deaths_min,total_deaths_max,total_deaths_p10,total_deaths_p90,treasury_ratio_mean,treasury_ratio_median,treasury_ratio_stddev,treasury_ratio_min,treasury_ratio_max,treasury_ratio_p10,treasury_ratio_p90,max_treasury_reserve_mean,max_treasury_reserve_median,max_treasury_reserve_stddev,max_treasury_reserve_min,max_treasury_reserve_max,max_treasury_reserve_p10,max_treasury_reserve_p90,birth_death_ratio_mean,birth_death_ratio_median,birth_death_ratio_stddev,birth_death_ratio_min,birth_death_ratio_max,birth_death_ratio_p10,birth_death_ratio_p90,atp_variance_mean,atp_variance_median,atp_variance_stddev,atp_variance_min,atp_variance_max,atp_variance_p10,atp_variance_p90,wealth_concentration_index_mean,wealth_concentration_index_median,wealth_concentration_index_stddev,wealth_concentration_index_min,wealth_concentration_index_max,wealth_concentration_index_p10,wealth_concentration_index_p90,median_mean_atp_divergence_mean,median_mean_atp_divergence_median,median_mean_atp_divergence_stddev,median_mean_atp_divergence_min,median_mean_atp_divergence_max,median_mean_atp_divergence_p10,median_mean_atp_divergence_p90,mean_gini_coefficient_mean,mean_gini_coefficient_median,mean_gini_coefficient_stddev,mean_gini_coefficient_min,mean_gini_coefficient_max,mean_gini_coefficient_p10,mean_gini_coefficient_p90,max_gini_coefficient_mean,max_gini_coefficient_median,max_gini_coefficient_stddev,max_gini_coefficient_min,max_gini_coefficient_max,max_gini_coefficient_p10,max_gini_coefficient_p90,reproductive_inequality_index_mean,reproductive_inequality_index_median,reproductive_inequality_index_stddev,reproductive_inequality_index_min,reproductive_inequality_index_max,reproductive_inequality_index_p10,reproductive_inequality_index_p90,survival_inequality_index_mean,survival_inequality_index_median,survival_inequality_index_stddev,survival_inequality_index_min,survival_inequality_index_max,survival_inequality_index_p10,survival_inequality_index_p90,top_decile_persistence_mean,top_decile_persistence_median,top_decile_persistence_stddev,top_decile_persistence_min,top_decile_persistence_max,top_decile_persistence_p10,top_decile_persistence_p90
30,0,500,8.25,9,1.9159991209755154,4,10,5,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,13.0166,12.861,0.9575732705234895,11.38,14.604,11.583200000000001,14.186800000000002,5.85,6,1.3484884325167863,3,8,4,7.100000000000001,0.5181933381441135,0.5132653707941354,0.04537075022017159,0.42032571605180474,0.596319326356561,0.47089606938507483,0.5721948850568418,0.5781769609264942,0.6044877907255612,0.12270847251963708,0.374257883563761,0.8206488136751159,0.4046942776068833,0.6926750644157349,11.7,12,2.129986409642831,6,15,9.9,14,23.45,23.5,2.1878853044122666,20,29,21,25.1,0.5738579399885675,0.5347734560474038,0.10532386802306119,0.42966453507202673,0.7772519181263747,0.46659036436771273,0.7081651019588325,832.2818517708329,774.6987226737052,239.68821932578135,611.0328236697441,1693.9621723661521,662.6745678864838,1062.176388102178,1.65,1.5,0.7130775078234782,1,3,1,3,8208.738920339441,7429.053022580403,6238.821452888937,979.5147261597995,30594.00294037986,3311.1335119117875,13065.320180078732,0.3863295798504772,0.35430640645810474,0.12074011898263443,0.2632345619713604,0.62019099929376,0.27034839260265126,0.6042315534735796,0.496076191745248,0.5533954315601889,0.4583101157302524,-0.6205520797385706,1,0.09859463108873934,1,0.4828937189117311,0.49910425392163726,0.061608076307440904,0.35444281974728525,0.5574251164119801,0.3972615671171724,0.5449301802194926,0.7784358877801775,0.7773024111924896,0.03189680134906775,0.7124973627165898,0.8312048270917357,0.7377268154341868,0.8232131188115883,0.9495726495726495,1,0.12298254491096094,0.5555555555555556,1,0.8282051282051281,1,0.8642780994617576,0.8695652173913043,0.022628806438622792,0.8,0.896551724137931,0.8326086956521739,0.8804615384615384,0.1869,0.136,0.17340366656719622,0.042,0.75,0.0598,0.3900000000000001
60,0,500,7.85,8,1.598519051464429,4,10,6,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,12.9402,12.962,0.7676501121844783,11.192,14.096,11.9538,13.7608,5.75,6,1.446411166701189,3,8,4,8,0.5120952113418493,0.5123065565584124,0.053775728437356764,0.3743833885235827,0.607531571076877,0.4649243915076233,0.5790894299347181,0.5922001638805507,0.6066236126476681,0.14909544268107003,0.2984793686544205,0.8381888405956036,0.3852875446977394,0.765665434863125,13,13,2.6754242162397546,7,18,10.8,16.1,25.15,24.5,2.9249381459946697,21,30,22.8,30,0.5813947681532623,0.5866146339532766,0.0693700486340962,0.45181863382123105,0.7094233422479811,0.496543211408901,0.6659031813600822,757.0659135465605,739.9254343128382,198.16990649759,496.71687895974935,1397.3726130808946,569.7078593422118,950.7966172372272,1.4449999999999998,1.35,0.5316063046634179,1,3,1,2,6889.691610869554,7352.581510651913,3104.1557680728965,1649.5650044066188,13603.387040072057,3008.9840326118,9678.172783907965,0.41516473655652514,0.4003232843255241,0.12661286472859815,0.23707721926936826,0.7673327242130967,0.2831681232404581,0.559597559176687,0.44984893537072174,0.58147669708241,0.4772472678352198,-0.3316223702806032,1,-0.1714472915152162,1,0.4937462515627306,0.5063237688369051,0.04890918525852252,0.35605799694721924,0.5530897976434115,0.43952877296959536,0.5442232242668982,0.7929329010046177,0.7887327567931931,0.04366341772803297,0.7227847152963215,0.8798097172730069,0.7465440404816516,0.8553565163136415,0.9459585349291233,1,0.12123287942637763,0.5714285714285714,1,0.8818181818181818,1,0.8731353807223373,0.875,0.0207030399238947,0.8260869565217391,0.9,0.8500000000000001,0.9,0.2071,0.21,0.10261932720394085,0.048,0.472,0.086,0.3454
90,0,500,7.9,8,2.04939015319192,3,11,5.8999999999999995,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,13.0518,12.842,0.8758795639391956,11.092,14.832,12.469000000000001,14.3878,5.85,6,1.5312533566021211,3,9,4.800000000000001,8,0.5204351952319376,0.5123807393294724,0.042388371566855966,0.45247071269060846,0.6310594479661499,0.48309172341199674,0.5633276920786849,0.5801416249289616,0.6150207991100927,0.15650813384222076,0.25383041208477836,0.7956515000368877,0.3344529740811912,0.731268421435328,12.5,12.5,2.328315406378386,9,17,9,15.100000000000001,24.6,24,3.604091242492416,19,34,20,29.1,0.5929621131690983,0.6068249416450107,0.07941977827827953,0.4773847616198432,0.7823603657299595,0.503998698451,0.6820728188591518,825.2216639457434,831.3189179685139,194.66443968869643,482.13892156701405,1154.1671839769172,563.8921126636569,1062.3881598224252,1.3708333333333331,1.2916666666666665,0.5018059490742569,1,3,1,2,7107.87084276062,7026.349975260509,2821.6446759980713,949.87391175156,12027.077904288897,4421.462320758332,10810.152224330437,0.43012696408233364,0.4047055118373426,0.12538396156285594,0.24008798759645875,0.7952484585723544,0.3106221502919695,0.543929132215561,0.5149568001651331,0.4873908791003983,0.4990123526388357,-0.3392297626236259,1,-0.24813157800722913,1,0.49733234519379527,0.5068243236380804,0.058639971651858164,0.3617342334951064,0.5948244627107757,0.4397660898537506,0.5688379492495083,0.7797762633661084,0.774808582689333,0.03847150736491494,0.7374675244400178,0.8589286220846846,0.7412104096584944,0.8415220162432566,0.9520168067226888,1,0.13584639562384251,0.4117647058823529,1,0.8633333333333334,1,0.8685821584694107,0.875,0.02977437566899718,0.7894736842105263,0.9117647058823529,0.830952380952381,0.896896551724138,0.2202,0.201,0.12096611095674688,0.072,0.484,0.0796,0.39460000000000006
120,0,500,7.35,7,2.1343062474478067,4,12,4.9,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,12.619399999999999,12.267,1.0090495997406876,11.192,14.964,11.7184,14.2208,5.25,5,1.6819474927657678,3,9,4,8,0.50530030125877,0.5040907680044077,0.047893718863467154,0.40961667314568995,0.5858502766373167,0.44479152451031895,0.5577155699469208,0.5078468932163809,0.5404009421997326,0.21254264788756155,0.07292640086712592,0.7684739083109435,0.1484670467243836,0.7429371955913396,12.65,12,1.6944180805158295,9,17,11,15,25.3,25,3.246050231475656,19,33,22.7,28.300000000000004,0.5667401154590547,0.5413808032334076,0.10619108751953034,0.43650594989602254,0.7816785138067445,0.4621432300541555,0.7173852429735713,744.5302389976954,745.8667401253672,80.27494688018538,595.8663107279338,857.1714914957438,659.9829101396672,849.0406259364275,1.4625,1.4166666666666665,0.4495571244982494,1,2,1,2,6259.233512576605,6523.166222829068,3730.9287239013292,289.5992787142935,13510.31606479607,1039.9183249358116,11088.017147071996,0.39485649133257855,0.3460812636047177,0.14221128249083673,0.24720738508286366,0.7040630729378234,0.2652395839783608,0.6450018563234381,0.3538070364115291,0.3866885702841081,0.47124457658084945,-0.45985034914048345,1,-0.17577740656649715,0.9130519782447618,0.45159754538944014,0.4498715236876779,0.061392314828852844,0.33958825460302217,0.5645361224916452,0.36589326800115507,0.5329695315101544,0.7755364595371476,0.7685428552098038,0.03399007260382843,0.7100345670588271,0.8453238578186836,0.7430631801167886,0.8242603123479584,0.963604826546003,1,0.06685903626085524,0.75,1,0.8807843137254902,1,0.8723852041534738,0.88,0.03422544849281269,0.75,0.9090909090909091,0.8405034324942791,0.8938940092165899,0.1497,0.138,0.08607041181192109,0.034,0.392,0.0654,0.2502000000000001
150,0,500,8.05,8,1.731290969494334,4,11,6,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,12.8298,12.734,0.8495734905171383,11.088,14.772,12.114,14.048200000000001,5.4,5,1.2732056517228265,3,8,4,7,0.5201325665031841,0.5193002076997901,0.05079503705919621,0.41260090942484295,0.6003841500943669,0.46220294890830055,0.5723176430374842,0.6140937961585664,0.6177291956182346,0.14776917298566053,0.09434217302939965,0.7727644349902655,0.5342727672104647,0.7624876081961148,12.6,13,2.8358605859875934,5,18,10,15.200000000000003,24.55,24,3.119969635479773,19,32,21.900000000000002,28.200000000000003,0.5678158608314667,0.563945898642852,0.07116340046780882,0.47078246052625466,0.7010653088260276,0.477872482386462,0.6550534817114757,767.5283720835316,755.2152364913658,175.28604293885553,483.25580407026314,1251.2379498614184,581.6837589236612,946.3276669407733,1.6083333333333332,1.5,0.690950273682379,1,4,1,2,7592.384588409681,7092.479854087129,2799.022111301341,1672.9861723802287,12988.726547146107,4394.032167935895,10667.10401375543,0.4365772831279431,0.40741142477296366,0.13029686566945287,0.2576006777120541,0.7285379771246477,0.29101643534008464,0.5818564680857808,0.5608760697507084,0.5828811777729253,0.3949102452204987,-0.08108806803726694,1,0.09203210384687804,1,0.49716601029680324,0.4949874509690589,0.043226434863289906,0.4103795280434475,0.5780043998486813,0.44775903547304435,0.5564574053656611,0.789854914784622,0.7778839176766665,0.04137945590210134,0.7330373406659859,0.8826330966222715,0.7421354718074354,0.8426838598281364,0.9479679144385027,1,0.18098724879402084,0.2,1,0.9288770053475935,1,0.866910090497476,0.875,0.029021887240951113,0.7894736842105263,0.90625,0.825296442687747,0.8935714285714287,0.19029999999999997,0.161,0.124691239720992,0.038,0.448,0.059,0.35240000000000005
180,0,500,8.2,8,1.4363696929192156,5,11,6,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,12.8967,12.905,0.7126369932935885,11.88,14.368,12.1628,14.0104,5.45,5,1.09904264559757,3,8,4.9,7,0.5051802135854805,0.5096468636531892,0.04517012559796641,0.39732128561962926,0.5813334544377469,0.46370576436657834,0.5483974553133613,0.595047601715039,0.6187125367756321,0.11836168606734698,0.33840864982043506,0.746553205042653,0.4050931912547245,0.7231883472561459,12.75,12.5,1.5517392618742702,10,16,11,15,24.55,24,2.350251946180731,21,30,22,27.200000000000003,0.5704807361142475,0.563353495991709,0.05956646055768979,0.4909408356824799,0.6921312731995598,0.5035496869030288,0.6384535348324555,762.1022881187896,740.1945114878105,127.24570034036829,600.8799819302797,1158.416116028374,616.3108559432852,866.8645412222909,1.5041666666666664,1.3333333333333333,0.6168177861301907,1,3,1,2.5,6726.912342726192,6654.809478603296,2162.4304298464313,3184.5262642029343,11290.44252114296,4078.182094616653,8784.276998699208,0.3909989767095535,0.340431901579309,0.09837114286496451,0.2972338593022768,0.6256888679758493,0.30876754386657945,0.5543694998816325,0.5233559369105771,0.6467178361314128,0.46473612349526694,-0.3412847108328202,1,-0.2022267042810728,1,0.485708351263478,0.4728382012206067,0.04856351938637551,0.4121687116170798,0.6000306279278489,0.43654973544502096,0.5477979974108915,0.7781596323008,0.7804943884206912,0.03471514689388732,0.7231258683552187,0.8595313084261146,0.7418238742360408,0.8220116915152189,0.9634617465867465,1,0.06530615730739696,0.8,1,0.8532467532467531,1,0.8698488065324648,0.875,0.029706040623789818,0.7619047619047619,0.9,0.8598814229249012,0.8896551724137931,0.1827,0.172,0.11494122067616262,0.04,0.442,0.0618,0.32820000000000005
