parameter_value,collapse_rate,mean_survival_epochs,final_population_mean,final_population_median,final_population_stddev,final_population_min,final_population_max,final_population_p10,final_population_p90,collapsed_mean,collapsed_median,collapsed_stddev,collapsed_min,collapsed_max,collapsed_p10,collapsed_p90,survival_epochs_mean,survival_epochs_median,survival_epochs_stddev,survival_epochs_min,survival_epochs_max,survival_epochs_p10,survival_epochs_p90,mean_population_mean,mean_population_median,mean_population_stddev,mean_population_min,mean_population_max,mean_population_p10,mean_population_p90,min_population_mean,min_population_median,min_population_stddev,min_population_min,min_population_max,min_population_p10,min_population_p90,mean_fitness_mean,mean_fitness_median,mean_fitness_stddev,mean_fitness_min,mean_fitness_max,mean_fitness_p10,mean_fitness_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_stddev,gini_coefficient_min,gini_coefficient_max,gini_coefficient_p10,gini_coefficient_p90,total_births_mean,total_births_median,total_births_stddev,total_births_min,total_births_max,total_births_p10,total_births_p90,total_deaths_mean,total_deaths_median,total_deaths_stddev,total_deaths_min,total_deaths_max,total_deaths_p10,total_deaths_p90,treasury_ratio_mean,treasury_ratio_median,treasury_ratio_stddev,treasury_ratio_min,treasury_ratio_max,treasury_ratio_p10,treasury_ratio_p90,max_treasury_reserve_mean,max_treasury_reserve_median,max_treasury_reserve_stddev,max_treasury_reserve_min,max_treasury_reserve_max,max_treasury_reserve_p10,max_treasury_reserve_p90,birth_death_ratio_mean,birth_death_ratio_median,birth_death_ratio_stddev,birth_death_ratio_min,birth_death_ratio_max,birth_death_ratio_p10,birth_death_ratio_p90,atp_variance_mean,atp_variance_median,atp_variance_stddev,atp_variance_min,atp_variance_max,atp_variance_p10,atp_variance_p90,wealth_concentration_index_mean,wealth_concentration_index_median,wealth_concentration_index_stddev,wealth_concentration_index_min,wealth_concentration_index_max,wealth_concentration_index_p10,wealth_concentration_index_p90,median_mean_atp_divergence_mean,median_mean_atp_divergence_median,median_mean_atp_divergence_stddev,median_mean_atp_divergence_min,median_mean_atp_divergence_max,median_mean_atp_divergence_p10,median_mean_atp_divergence_p90,mean_gini_coefficient_mean,mean_gini_coefficient_median,mean_gini_coefficient_stddev,mean_gini_coefficient_min,mean_gini_coefficient_max,mean_gini_coefficient_p10,mean_gini_coefficient_p90,max_gini_coefficient_mean,max_gini_coefficient_median,max_gini_coefficient_stddev,max_gini_coefficient_min,max_gini_coefficient_max,max_gini_coefficient_p10,max_gini_coefficient_p90,reproductive_inequality_index_mean,reproductive_inequality_index_median,reproductive_inequality_index_stddev,reproductive_inequality_index_min,reproductive_inequality_index_max,reproductive_inequality_index_p10,reproductive_inequality_index_p90,survival_inequality_index_mean,survival_inequality_index_median,survival_inequality_index_stddev,survival_inequality_index_min,survival_inequality_index_max,survival_inequality_index_p10,survival_inequality_index_p90,top_decile_persistence_mean,top_decile_persistence_median,top_decile_persistence_stddev,top_decile_persistence_min,top_decile_persistence_max,top_decile_persistence_p10,top_decile_persistence_p90
30,1,243.7,10.9,9,4.700503892361463,6,19,7,19,1,1,0,1,1,1,1,194.7,208,28.37734455882943,114,217,156.79999999999998,213.3,18.859441166140122,18.700399709302324,0.47490303878540724,18.04382470119522,19.687116564417177,18.441671636450383,19.548591281172662,10.8,9,4.730639213512383,6,19,7,19,0.5508313813088239,0.5512145362629045,0.04064936991561462,0.48443659495550695,0.6200864973454581,0.5002739158181388,0.602999939254732,0.6075245675813024,0.6265447355905135,0.10254545958509964,0.35792220630235755,0.7346973239926536,0.49743930711967843,0.7139931618685338,5.4,6,1.2732056517228265,3,7,3,7,14.5,17,5.744562646538029,4,19,4.9,19,0.4192067406019787,0.4200484598263742,0.09337354375702288,0.2424351312418641,0.5783183790818945,0.2836727449405427,0.53612659390054,301.2848435966251,319.96944125008696,55.29345662398265,209.25473233477118,404.1855720747539,223.10030876032283,343.2791751946488,0.38924369747899157,0.29910714285714285,0.23662198364082657,0.1875,0.8333333333333334,0.21285714285714286,0.8,2592.073898206698,2364.996400917339,902.3793668414389,1408.6354520080117,5501.78557866257,1779.6660471819155,3179.2115054594506,0.4032799840362336,0.39447498490584987,0.10263255200158729,0.23853776701028725,0.5907589789753533,0.29268106869185784,0.5210198165195474,0.5106825657987607,0.7402213900150316,0.4833352506441904,-0.3656822420526488,0.9971626517641874,-0.26566435879581973,0.9376343221012811,0.4330365487576178,0.4540948999832477,0.04444947957089193,0.32440404357882796,0.4776760257838375,0.3737131606153924,0.4720193463502922,0.7522254936002912,0.7676075512374899,0.05864133894813126,0.5684336591079335,0.8139904136773778,0.6805854876320362,0.8038129712228559,1,1,0,1,1,1,1,0.8128214838567006,0.8235294117647058,0.035496487552729855,0.7142857142857143,0.8421052631578947,0.75,0.8421052631578947,0.15012937162230355,0.14292104007633588,0.12447795460072855,0,0.4061302681992337,0,0.33199795231826834
60,1,240.55,10.2,9,4.595191995301634,6,19,6.9,19,1,1,0,1,1,1,1,191.55,207,33.55039414624545,112,213,130.9,209,18.73095034829621,18.598015262570506,0.5231119961729132,18.00390625,19.695652173913043,18.26452512254902,19.622169135212616,9.95,8.5,4.695742752749559,6,19,6,19,0.5460142411193998,0.542403319341324,0.05319000543722037,0.44831052547669187,0.6609029540405029,0.4966786181796043,0.6140239623463373,0.6201927847101973,0.6070946076049908,0.08296194498161673,0.48228313737940975,0.7816926846719414,0.5141249878361756,0.7057129652824513,5.1,6,1.6511558949637932,1,7,3,7,14.9,17,5.883965723181853,2,20,4,19.1,0.45859253371754055,0.4687962122750523,0.1345151569295356,0.2270787445500848,0.7261515999942234,0.2530902195559356,0.6542961073103928,304.6140486602621,317.66873435243383,59.30577551963548,166.6001253359205,396.60816839377543,232.1621942938377,369.2059404734928,0.36306781045751635,0.28174603174603174,0.19842281009416374,0.1875,0.8,0.21160714285714283,0.6800000000000002,2550.273383021065,2542.1631037269913,1444.1279666091857,841.7841059204209,7502.499353544107,1012.9412816557235,3407.766784100612,0.43149143523833944,0.4152475910622183,0.11820613853062807,0.27330816640560507,0.8201313626186764,0.3316724461770255,0.5318620741217898,0.6301474786434028,0.7011739401919294,0.3484600798684908,-0.3736603617610878,0.9611000291551938,0.23303570187250786,0.9263322061554776,0.4288434216348054,0.4539689039906375,0.052824410923802155,0.28306190098619016,0.4861464389264519,0.3404044595552624,0.46828827630597536,0.7391359714620944,0.7724530220660104,0.07988343064019775,0.510027787617217,0.8076762710789338,0.599111558974165,0.7935809454056042,1,1,0,1,1,1,1,0.8034603973168215,0.8235294117647058,0.0765753957480407,0.5,0.85,0.75,0.8428947368421053,0.17234886966886484,0.16208896009765772,0.12435187103114109,0,0.3992248062015504,0,0.327182421606775
90,1,238.3,11,8.5,4.74618960740863,6,19,7.9,19,1,1,0,1,1,1,1,189.3,207,34.65028290307537,112,213,128.4,213,18.8023839163496,18.655388997851873,0.500782964179062,17.9802371541502,19.68944099378882,18.35180511899416,19.557246138678938,10.9,8,4.81117121094777,6,19,7,19,0.5396413686954167,0.5457424163725999,0.04405444230419778,0.44326302782458826,0.5979500712524599,0.48919356355180355,0.5906093800030785,0.6036889656863142,0.59384154314801,0.08193918599914773,0.38026864440746155,0.7120368378185152,0.5258204444964771,0.7050571066159909,5,5,1.4867838833500564,2,7,3,7,14,17,5.902720157957507,3,20,4.9,19,0.42280096055027105,0.44250506934330314,0.09909413254963187,0.24822083235572473,0.5689724399254978,0.2597287080551686,0.5154360712029872,312.76393798047536,316.0400906256374,70.62562596337219,187.25963480178015,432.9194309895036,224.10611797369515,396.9855105779643,0.3950280112044818,0.28594771241830064,0.23199495674748086,0.2,0.8333333333333334,0.21999999999999997,0.8033333333333333,2862.1225959916305,2603.045088519313,1383.336523680667,1070.6564226079909,6569.90217190689,1705.677306714915,4824.383196661904,0.41777106158378635,0.3989782619197027,0.08772611801431664,0.2814473940911697,0.5701013945925189,0.32232319536974324,0.5286594775359857,0.591056077208458,0.709018927268227,0.37294337481855194,-0.2687897428070267,0.9411613251110121,0.07844851722005829,0.9168954668070711,0.4274758359164871,0.449339354352469,0.05216640695363977,0.31449690038884426,0.48137241270129694,0.33703010666219985,0.4705179835540648,0.7374010646907009,0.7660611558362229,0.0740868348539611,0.5687706378285772,0.8055966946174519,0.5849122762479899,0.7888092680065971,1,1,0,1,1,1,1,0.8085763475430658,0.8235294117647058,0.041596366532422574,0.6666666666666666,0.85,0.7673076923076922,0.8421052631578947,0.20042422862507142,0.20953032375740993,0.128228828667969,0,0.39299610894941633,0.03312883435582823,0.3547495527728086
120,1,222.7,13.35,14,5.603335472828005,5,19,7,19,1,1,0,1,1,1,1,173.7,171,36.86119054535614,112,215,113.8,211.2,19.03877886190741,19.211134031666084,0.6039609819553889,18,19.695652173913043,18.222401338971103,19.627735308170088,13.35,14,5.603335472828005,5,19,7,19,0.5303609273119727,0.5264228769639776,0.03471041241377958,0.48781732644202963,0.6272711507578357,0.49003047485425727,0.5651819739852236,0.6384312381030854,0.6677057929637766,0.08252221720878837,0.43874879470906564,0.7411802076410614,0.5550455178963766,0.7191053535498034,4.35,4,1.6630662866176475,2,7,2,7,11,10,6.988712704293825,3,21,3.9000000000000004,20,0.40030925587386534,0.3940638754065863,0.12604063370763524,0.21482350758552365,0.6031938033797711,0.23898447957704694,0.5387962378621485,293.0019236305276,302.53123030177886,72.17388750713542,185.28480180360685,441.9083062437204,196.9725220006085,368.7238267729507,0.5152809554996087,0.4666666666666667,0.26605887615421864,0.14285714285714285,0.8333333333333334,0.2485294117647059,0.8333333333333334,2558.5152452103366,2505.9314550351146,887.3679230325743,1428.4016558290384,4804.065598414591,1509.5488363918832,3486.9969250765175,0.4635367469224237,0.4618869214108018,0.09033122858801734,0.27082871664378194,0.6934438542590753,0.3846487014050021,0.5494831274094746,0.647701752104647,0.7369707092670994,0.3408047280785169,-0.3393068497986284,0.8961076235423907,0.49988189221841417,0.8718818509881121,0.40914864380424454,0.4138986118660496,0.05729084990429935,0.3112921695976099,0.47547260507898986,0.3240791503488992,0.47119371171871705,0.7180963046257525,0.7591948849960017,0.08600309125632981,0.5586369291382735,0.8141304669297416,0.5746293384858694,0.7917420710340695,1,1,0,1,1,1,1,0.7842358653987912,0.8,0.06930326128380018,0.6,0.8571428571428571,0.6666666666666666,0.85,0.1798608286981549,0.21214534594325535,0.1531678218848286,0,0.453125,0,0.34165631102432104
150,1,235.95,11.55,9,5.185759853980697,6,19,6.9,19,1,1,0,1,1,1,1,186.95,206.5,32.98719847392159,112,213,151.60000000000002,209.10000000000002,18.835515348557664,18.69260700389105,0.5679095971623573,18.084942084942085,19.695652173913043,18.23085981419019,19.56442054234207,11.45,9,5.296225070746145,5,19,6,19,0.5486690477262204,0.5506660925071283,0.035886105519896266,0.4881700569126027,0.6353617260169284,0.5121717868684873,0.5896821233723673,0.6111690238686917,0.6223707244024012,0.10389867354034656,0.42970878074738506,0.7891775678136247,0.4849861854711941,0.7322282675047567,4.6,4.5,1.6351404253232553,1,7,2.9,7,13.05,16,6.468343967679094,2,21,3.9000000000000004,18.300000000000004,0.4179183043082353,0.43357831691858034,0.11006038828171452,0.22796019618758537,0.6024290626431053,0.2870188361339988,0.5658542623370982,306.4692072246909,301.96601218516923,68.28054988441086,172.57649682571287,402.289662993476,227.14347570306413,394.3832654323751,0.4113290414006358,0.2854251012145749,0.2540426960068755,0.14285714285714285,0.8333333333333334,0.21428571428571427,0.8033333333333333,2529.6114260051154,2545.449615144623,727.6095915503521,1204.3413291097859,3843.5796287157345,1454.2989328135138,3334.139209790966,0.4344073897584213,0.40441740189799297,0.14210497092886598,0.28267893969171703,0.8688090916044894,0.29886181587274535,0.5667496529308399,0.5279878106186604,0.7235455767057292,0.40673427173116117,-0.38776209401990164,0.929232223372426,0.038625268430951945,0.9003011618694791,0.4205360633788101,0.43564075045169987,0.04851646900547071,0.2803143950981821,0.4783654425715396,0.36646829837213113,0.46619902048306106,0.7293667256566189,0.7560768417244417,0.07428475641088676,0.48910657205730246,0.8111754956253684,0.6734845074855331,0.7829513743582461,1,1,0,1,1,1,1,0.7880234593837537,0.8125,0.08023347043165649,0.5,0.8571428571428571,0.7416666666666666,0.8357142857142859,0.17402360397066413,0.15636329125937173,0.13456664600492593,0,0.4396887159533074,0,0.35171535326086956
180,1,224.7,13.15,10.5,5.622089890498203,5,19,6.9,19,1,1,0,1,1,1,1,175.7,204.5,38.62246414772244,112,213,114,209.20000000000002,19.052263441132983,19.146783250930845,0.5854705132915156,18.08076923076923,19.708333333333332,18.356503355087785,19.68423198567237,13.05,10,5.689093906210743,5,19,6.9,19,0.539419310463187,0.5277523740700858,0.04333860305698203,0.46664798996488593,0.6210862049152942,0.49158272884111853,0.5913093180912582,0.6243915949653304,0.6744102109435319,0.10604948396883374,0.3540742444541775,0.7523800464491258,0.47948121102008323,0.7065534475811549,4.45,4,1.7006190823220508,1,8,2.9,6.100000000000001,11.3,15,6.759788224649148,2,21,3.9000000000000004,18.200000000000003,0.3912604467219222,0.39454033601540156,0.11970847002233556,0.2386734440822542,0.6697699680635903,0.27087014324487657,0.5408474954521048,284.62979332822476,266.9792606813568,75.42686085269065,179.07875598169326,473.93277153191065,211.74913417965197,385.554833253923,0.48150829562594266,0.33333333333333337,0.3028500758308888,0.06666666666666667,0.8333333333333334,0.13333333333333333,0.8333333333333334,3139.811992615414,2341.5915519254713,2412.403195750204,584.5197326275853,10499.799099982816,1350.4942302770842,4539.134703034331,0.46336178730798655,0.4628122584279557,0.1209865888257656,0.311974285386218,0.8295171741688072,0.3443075812983166,0.5528813218323784,0.6821311619589898,0.7564550915459962,0.30015721588201744,-0.16469776949832043,0.9578485135261579,0.2627134056919478,0.9303246450418055,0.40801642556028267,0.4313434399005473,0.05290007527225206,0.28881941734493183,0.46974284095758584,0.3413260754871768,0.45900493344634213,0.712332492676641,0.7402029602805635,0.07589861587085797,0.5118453856852505,0.8116092064763339,0.5983831403295634,0.7872112627037742,0.9833333333333334,1,0.07453559924999299,0.6666666666666666,1,1,1,0.7856722689075631,0.80625,0.078819747302853,0.5,0.8571428571428571,0.7416666666666666,0.8350000000000001,0.15440736835722302,0.14899020256055778,0.1396200738193278,0,0.4094488188976378,0,0.3323198035533729
