parameter_value,collapse_rate,mean_survival_epochs,final_population_mean,final_population_median,final_population_stddev,final_population_min,final_population_max,final_population_p10,final_population_p90,collapsed_mean,collapsed_median,collapsed_stddev,collapsed_min,collapsed_max,collapsed_p10,collapsed_p90,survival_epochs_mean,survival_epochs_median,survival_epochs_stddev,survival_epochs_min,survival_epochs_max,survival_epochs_p10,survival_epochs_p90,treasury_ratio_mean,treasury_ratio_median,treasury_ratio_stddev,treasury_ratio_min,treasury_ratio_max,treasury_ratio_p10,treasury_ratio_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_stddev,gini_coefficient_min,gini_coefficient_max,gini_coefficient_p10,gini_coefficient_p90,mean_fitness_mean,mean_fitness_median,mean_fitness_stddev,mean_fitness_min,mean_fitness_max,mean_fitness_p10,mean_fitness_p90,mean_population_mean,mean_population_median,mean_population_stddev,mean_population_min,mean_population_max,mean_population_p10,mean_population_p90,population_volatility_mean,population_volatility_median,population_volatility_stddev,population_volatility_min,population_volatility_max,population_volatility_p10,population_volatility_p90,total_births_mean,total_births_median,total_births_stddev,total_births_min,total_births_max,total_births_p10,total_births_p90,total_deaths_mean,total_deaths_median,total_deaths_stddev,total_deaths_min,total_deaths_max,total_deaths_p10,total_deaths_p90,birth_death_ratio_mean,birth_death_ratio_median,birth_death_ratio_stddev,birth_death_ratio_min,birth_death_ratio_max,birth_death_ratio_p10,birth_death_ratio_p90,total_catastrophe_deaths_mean,total_catastrophe_deaths_median,total_catastrophe_deaths_stddev,total_catastrophe_deaths_min,total_catastrophe_deaths_max,total_catastrophe_deaths_p10,total_catastrophe_deaths_p90,total_entropy_burned_mean,total_entropy_burned_median,total_entropy_burned_stddev,total_entropy_burned_min,total_entropy_burned_max,total_entropy_burned_p10,total_entropy_burned_p90,role_entropy_mean,role_entropy_median,role_entropy_stddev,role_entropy_min,role_entropy_max,role_entropy_p10,role_entropy_p90
0.00001,0,500,51.8,52,1.4242792663559452,49,54,50.4,53.599999999999994,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0007914182315992344,0.0007856301602576563,0.000022882120576633637,0.0007501789094343728,0.0008350811482685437,0.0007657000612308667,0.0008222998617257451,0.5202818430768108,0.5211522417513483,0.02929542278041107,0.4634431026829981,0.5732660791238414,0.4910280399393424,0.5559022224912127,0.554172981048574,0.555690236789769,0.021293660891970708,0.514767505526173,0.5858512265879686,0.5292614673981547,0.5792028497301972,48.02693333333333,48.258,1.3564537518663806,45.12,50.186,46.2312,49.47,6.374302260123716,6.466483124543051,0.5622432397309826,5.534626997368472,7.2450730845175,5.714576364022136,7.080125232585185,73.86666666666666,75,5.841558826529912,64,82,64.8,80.6,42.06666666666667,43,5.40458359261135,32,49,33.800000000000004,48,1.011212121212121,1,0.21501938575041965,0.6666666666666666,1.4,0.7666666666666667,1.268888888888889,2.3333333333333335,2,0.723746864455746,1,3,1.4000000000000001,3,24.736323768146285,24.61424783413133,1.2477661899088472,22.349961825310647,26.58597320508666,23.15586124400526,26.145892298113655,2.3183088811509673,2.318006076858778,0.003300409500352929,2.3074181142643533,2.3209194990354183,2.317635392534748,2.3208396243145395
0.00002,0,500,51.8,52,2.5410908793553326,47,56,48.2,54.599999999999994,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0007942934582049601,0.0007943509599663772,0.000016221503309595762,0.000762559405406163,0.0008244164000633285,0.0007738447441957513,0.0008087348618645017,0.5495411440637132,0.5388174043925102,0.044157743132175326,0.4733417348913147,0.623120654620201,0.5084718918654,0.6095580066120188,0.5427658985358155,0.536972598798595,0.013569736112939905,0.5284594356723556,0.5672917809584114,0.5307189587991582,0.5663434845648948,47.0108,47.474,2.469197417322942,41.582,50.58,44.15,49.552800000000005,6.3789903508152355,6.250443504264294,0.4169943099210403,5.75979826035601,7.153206553707224,5.871958508709894,6.8893336234835,73.46666666666667,74,6.232021761683382,65,85,66,80.80000000000001,41.666666666666664,40,4.8057505236162745,35,53,37.4,46.599999999999994,1.1091575091575092,1.1111111111111112,0.18952556848989083,0.7142857142857143,1.4444444444444444,0.9146853146853147,1.3199999999999998,2.1333333333333333,2,0.7432233529572065,1,3,1,3,70.21662216094849,70.73525345207798,4.657480433416017,63.00405531100397,77.70477754795036,64.52268673424055,75.7763211361875,2.314531649655757,2.317557999354838,0.006886124550125529,2.2991502701646978,2.3209194990354183,2.3033046562449075,2.3203198463799817
0.000030000000000000004,0,500,52.333333333333336,52,2.126924898488314,49,56,49.8,55.6,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0008168607172441384,0.0008177029541468415,0.00003300282565991812,0.0007597330829310719,0.0008728065202968582,0.0007758597720357916,0.0008557852105953519,0.5364200578677196,0.5310958394591381,0.03429263484249961,0.46909332790550845,0.616872809607431,0.5072771345833125,0.5724262091365458,0.53994175978737,0.5414907425311665,0.021643093487108574,0.5055580533370114,0.5782517068500878,0.5113183405278645,0.569828308809839,47.784,48.296,1.6931384214782068,43.79,49.762,45.4332,49.2864,6.391515662141811,6.448216807769407,0.4722306570899149,5.45071701705379,7.067700050228495,5.852593336721164,6.918839733610682,74.13333333333334,74,5.591660457025862,64,83,68.4,81.6,41.8,44,6.427618977061858,28,51,35.8,49.2,1.1053056203056204,1,0.2821038526750479,0.7692307692307693,1.7142857142857142,0.85,1.5142857142857142,2.466666666666667,2,0.5163977794943223,2,3,2,3,155.03271818228077,153.5235055992946,9.482240669934988,141.31185102972196,170.2596147883388,142.58865594399006,168.20539841680485,2.314331927462333,2.3177514823046135,0.00812076971287629,2.294565423941407,2.3210238286880513,2.303488236179941,2.3209501469386464
0.00004,0,500,52.86666666666667,53,1.8073922282301278,48,55,51.400000000000006,54.599999999999994,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0008269658745965035,0.0008219297025687976,0.000035421600761293975,0.0007762122078314948,0.000930159679729789,0.0007982619893605418,0.0008544042462971977,0.554010242158377,0.5502167649558085,0.04083815337695398,0.4930850406083171,0.6313702802081491,0.5073107412400351,0.6079551041052237,0.5427965210219177,0.5455487701221622,0.026236930006514895,0.500399724224321,0.5802078978994532,0.5083087411036233,0.576645356611871,48.07253333333333,48.15,1.2176564063025024,45.35,49.648,46.611999999999995,49.532799999999995,6.47521211604363,6.3665890396663665,0.4023045029778512,6.080255257799636,7.3233530571726435,6.108307760362598,7.035493261433715,71,72,7.358183005529092,57,81,60.2,79.8,38.13333333333333,40,7.558029473600214,24,49,26.8,46.599999999999994,1.1339838157485216,1.1111111111111112,0.30910445470769615,0.6470588235294118,1.75,0.77,1.5206349206349206,2.2666666666666666,2,0.5936168397046636,1,3,2,3,265.3655429047822,268.57701385254666,12.508189382252242,245.68589940765548,286.6289532379367,247.877410180369,278.82664365556184,2.315549337653898,2.3178113757536236,0.00511914581288189,2.3030672225639877,2.3209194990354183,2.3088546116969964,2.3200183050992815
0.00005,0,500,52.266666666666666,52,1.944467120049187,48,55,50,54.599999999999994,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0034655114139355283,0.0008518400060572974,0.010124243797392265,0.0008137541871459247,0.040062338245707776,0.0008208480304973884,0.0009036053759101737,0.5572867364852698,0.5592515507911276,0.03562636003696582,0.48774806818037747,0.6117517620130444,0.5159233567900782,0.6004348177749663,0.5423847618866475,0.5421140036726391,0.01180936737577589,0.522353805238799,0.5576314768187202,0.5246908742336007,0.5563532567400122,47.30613333333334,47.108,1.6132218812349526,45.194,49.222,45.5132,49.204,6.537141990407402,6.545769931795657,0.5617617033421107,5.7861389544323965,8.019185993603083,5.917116335062628,6.978021832528086,72.6,72,8.31350020835302,58,85,62.6,84,40.333333333333336,40,7.988086367179802,28,54,30.6,51.8,1.1546840196840193,1.0909090909090908,0.28043541512203296,0.875,2,0.9192307692307692,1.39,2.466666666666667,3,0.6399404734221844,1,3,2,3,364.71186304872475,366.0999476827739,13.924026431894541,339.2517834556871,388.5944685020748,347.7557469207635,379.1358319792561,2.316604106660699,2.317898932671029,0.004450365719652986,2.3079316468984663,2.321928094887362,2.310842636190511,2.3206865216266
0.00006,0,500,52.06666666666667,52,2.0862360730226466,49,56,49.400000000000006,54.599999999999994,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.004102579403211098,0.0008714930443568582,0.012531898856927895,0.0008261215250820427,0.049402610492150084,0.0008362743365763134,0.0009093199473839322,0.5395751256470568,0.5461131293919098,0.0337694320732644,0.46310128833562825,0.5820682551962799,0.49739655651699083,0.5748752747508055,0.549877899612117,0.5476135854472021,0.018531666629804464,0.519754018772002,0.5768868558628646,0.5266729086669563,0.5733947865739374,47.136266666666664,46.838,1.5333375113814713,44.178,49.576,45.7252,49.29,6.292490170011314,6.235027185185319,0.5793005576101914,5.547890049379122,7.705290390374672,5.590770781625387,6.911098438887468,72.13333333333334,74,5.755328793718872,62,81,63.8,78.4,40.06666666666667,40,5.202563470700445,32,51,33.400000000000006,45.8,1.2384656084656085,1.2222222222222223,0.33437191305441155,0.7777777777777778,1.8571428571428572,0.8047619047619048,1.625,2.1333333333333333,2,0.7432233529572065,1,3,1,3,473.54959010726037,481.5752217589768,26.338405357976736,430.6177774992638,512.8164168995705,439.0831728130048,505.01518594602373,2.3191627010806566,2.320337055513373,0.003008679620512822,2.311524097750413,2.321928094887362,2.3150323195950886,2.321566388407638
0.00007000000000000001,0,500,51,52,2.7255405754769875,46,55,46.400000000000006,53.599999999999994,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.001195200456196211,0.000898130115421338,0.0011937487479766382,0.0008406009969037845,0.005509189323430163,0.0008488895253794591,0.0009309418457967627,0.5541626179345087,0.5523624037443722,0.0153977923769975,0.5274786531039363,0.5780250871240094,0.5379462630559064,0.5742099143380256,0.5357014048412773,0.5308103477205752,0.025660443995071423,0.4867548756940633,0.591775756138893,0.5120698332484237,0.5668639405809428,46.8372,47.726,2.5443755113695667,42.144,49.354,42.534400000000005,49.0888,6.195349780555221,6.288191790968223,0.5104063121402832,5.042132882025228,6.863941724694346,5.658917599896872,6.682081441359635,73.73333333333333,75,9.238635232131474,53,87,62.6,85.19999999999999,42.733333333333334,43,7.9144232410261735,26,57,34.2,52,1.221279461279461,1.1818181818181819,0.21539009347609245,1,1.6666666666666667,1,1.56,1.9333333333333333,2,0.7988086367179803,1,3,1,3,558.7171023985863,564.5245817434061,30.55662992388569,493.5782846435289,599.7237123992336,514.6435987537254,592.2425233225289,2.3188090321279358,2.3203370555133724,0.0025344954145626064,2.3136088506956893,2.321928094887362,2.3150323195950886,2.320788820967562
0.00008,0,500,50.86666666666667,51,2.695675549220764,46,54,47.4,53.599999999999994,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.004838772560209021,0.0009270392325529807,0.01513209363749992,0.0008636962368983239,0.059537892222589185,0.0009000455861327122,0.000989338772317158,0.5660167880325103,0.5617885733899413,0.029466089712458607,0.5189600617846625,0.6153918185143824,0.5307201944126285,0.6105012654451493,0.5323063988425597,0.5295670329523977,0.015663455784754855,0.5076819850457992,0.5568919123079149,0.5146245764026517,0.5526385189314164,46.5536,47.112,2.205609109261463,41.836,49.762,43.58,48.45439999999999,6.137230608686381,6.3695711001605035,0.5745153757139891,5.095115700354638,6.9147202401832315,5.2929774819215565,6.708483314448218,70.93333333333334,72,6.933012813104173,58,85,60.8,76.6,40.06666666666667,40,5.799835794063073,30,54,33.800000000000004,45.4,1.145859510859511,1.1111111111111112,0.39984499939398155,0.6666666666666666,2.4,0.8505494505494505,1.4,2.066666666666667,2,0.7988086367179803,1,3,1,3,638.4745408808366,645.4958045447197,31.990570067733202,590.0498755371249,690.8729763506008,605.6481426831825,683.5130144526684,2.3173940292473927,2.318006076858778,0.003512536937639904,2.310423264910887,2.3209194990354183,2.312085801369427,2.3206575324014524
0.00009,0,500,51.666666666666664,52,2.968084198523319,45,56,49,56,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.000954169482645619,0.0009536525103643422,0.000035938946323248245,0.000894930267867993,0.0010156223091991993,0.0009157176782593908,0.0009974744995175607,0.5724205288519456,0.5616709803218292,0.03443199935193782,0.5290555039040242,0.6419762079829552,0.537062239686079,0.6216798443773136,0.5390297569091906,0.53594017476255,0.022156475406853726,0.5010600573749348,0.5738947718840122,0.5103797215357606,0.5707731550949495,46.82573333333334,46.874,1.9091112167957207,42.932,50.158,44.8752,49.175200000000004,6.419125451064639,6.373159655932051,0.6402574622989722,5.470477492870265,8.042058442960975,5.587261805049714,6.97083476456344,74,75,4.971346468944376,62,80,70,79.6,42.333333333333336,43,3.7733400639347683,34,48,37.8,46,1.272171717171717,1.1666666666666667,0.31055596505886635,0.9090909090909091,2,1,1.6666666666666667,2.2,2,0.6761234037828132,1,3,1.4000000000000001,3,736.9013113608676,734.0164678516575,31.51596507903932,691.5662446499958,804.4234848841334,703.8007990000151,774.9892203931688,2.318172100808083,2.318006076858778,0.0023529635893138083,2.3144733002043685,2.321928094887362,2.3150883163707943,2.3208945711162583
0.0001,0,500,51.13333333333333,52,1.8464895909600492,48,54,49,53,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0016876870057126994,0.00096775017067352,0.00279206010385444,0.000881986869621573,0.011778709150454038,0.0009155805983627669,0.0010658459249106827,0.5869816124757555,0.590447900249441,0.026170003684077143,0.534043672962305,0.6251031234666868,0.5489659066769953,0.6163142917357868,0.5445175088583798,0.5458034935459368,0.01988984395685008,0.49915414690193266,0.5813271171270687,0.5272570032422113,0.5681488481864075,47.515466666666676,47.606,1.0945800151308305,45.454,49.314,46.1412,49.034,6.204617303663422,6.2089416167330755,0.448314121874232,5.447621132200738,7.2414172645967705,5.7850311414339615,6.677373616282894,77.06666666666666,78,4.787881527754162,69,84,72,82.6,45.93333333333333,46,4.682286783592983,38,53,40,52,1.0540870240870241,1,0.21182273160934684,0.75,1.5,0.8636363636363636,1.3181818181818181,2.066666666666667,2,0.8837151016885368,1,3,1,3,826.3060835000435,828.0314354239835,39.08529816210081,765.01266948506,895.0478380535188,774.0094675444709,873.5998339773582,2.3146383567605295,2.3150323195950886,0.0056882792196695274,2.3043238327835596,2.321928094887362,2.3081555000789207,2.3208319733246787
