parameter_value,collapse_rate,mean_survival_epochs,final_population_mean,final_population_median,final_population_stddev,final_population_min,final_population_max,final_population_p10,final_population_p90,collapsed_mean,collapsed_median,collapsed_stddev,collapsed_min,collapsed_max,collapsed_p10,collapsed_p90,survival_epochs_mean,survival_epochs_median,survival_epochs_stddev,survival_epochs_min,survival_epochs_max,survival_epochs_p10,survival_epochs_p90,mean_population_mean,mean_population_median,mean_population_stddev,mean_population_min,mean_population_max,mean_population_p10,mean_population_p90,min_population_mean,min_population_median,min_population_stddev,min_population_min,min_population_max,min_population_p10,min_population_p90,mean_fitness_mean,mean_fitness_median,mean_fitness_stddev,mean_fitness_min,mean_fitness_max,mean_fitness_p10,mean_fitness_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_stddev,gini_coefficient_min,gini_coefficient_max,gini_coefficient_p10,gini_coefficient_p90,total_births_mean,total_births_median,total_births_stddev,total_births_min,total_births_max,total_births_p10,total_births_p90,total_deaths_mean,total_deaths_median,total_deaths_stddev,total_deaths_min,total_deaths_max,total_deaths_p10,total_deaths_p90,treasury_ratio_mean,treasury_ratio_median,treasury_ratio_stddev,treasury_ratio_min,treasury_ratio_max,treasury_ratio_p10,treasury_ratio_p90,max_treasury_reserve_mean,max_treasury_reserve_median,max_treasury_reserve_stddev,max_treasury_reserve_min,max_treasury_reserve_max,max_treasury_reserve_p10,max_treasury_reserve_p90,birth_death_ratio_mean,birth_death_ratio_median,birth_death_ratio_stddev,birth_death_ratio_min,birth_death_ratio_max,birth_death_ratio_p10,birth_death_ratio_p90,atp_variance_mean,atp_variance_median,atp_variance_stddev,atp_variance_min,atp_variance_max,atp_variance_p10,atp_variance_p90,wealth_concentration_index_mean,wealth_concentration_index_median,wealth_concentration_index_stddev,wealth_concentration_index_min,wealth_concentration_index_max,wealth_concentration_index_p10,wealth_concentration_index_p90,median_mean_atp_divergence_mean,median_mean_atp_divergence_median,median_mean_atp_divergence_stddev,median_mean_atp_divergence_min,median_mean_atp_divergence_max,median_mean_atp_divergence_p10,median_mean_atp_divergence_p90,mean_gini_coefficient_mean,mean_gini_coefficient_median,mean_gini_coefficient_stddev,mean_gini_coefficient_min,mean_gini_coefficient_max,mean_gini_coefficient_p10,mean_gini_coefficient_p90,max_gini_coefficient_mean,max_gini_coefficient_median,max_gini_coefficient_stddev,max_gini_coefficient_min,max_gini_coefficient_max,max_gini_coefficient_p10,max_gini_coefficient_p90,reproductive_inequality_index_mean,reproductive_inequality_index_median,reproductive_inequality_index_stddev,reproductive_inequality_index_min,reproductive_inequality_index_max,reproductive_inequality_index_p10,reproductive_inequality_index_p90,survival_inequality_index_mean,survival_inequality_index_median,survival_inequality_index_stddev,survival_inequality_index_min,survival_inequality_index_max,survival_inequality_index_p10,survival_inequality_index_p90,top_decile_persistence_mean,top_decile_persistence_median,top_decile_persistence_stddev,top_decile_persistence_min,top_decile_persistence_max,top_decile_persistence_p10,top_decile_persistence_p90
30,0.95,305.8,6.5,6,1.5727950313140984,4,10,5,8.100000000000001,0.95,1,0.223606797749979,0,1,1,1,259.25,243.5,59.42697863322419,221,500,233,281.40000000000003,16.698119794922306,16.64960014878185,0.578811823169882,14.678,17.53793103448276,16.48101064728748,17.266052631578948,6.15,6,1.1821033884786187,4,8,5,8,0.5473796460046961,0.5492740122305868,0.07723657895288909,0.3960674662127887,0.7147635978895792,0.4702297735995469,0.6473995842227602,0.467419974744662,0.44710666283674066,0.13954796461091307,0.1490311698097535,0.6903792077279438,0.32309464944854493,0.649569769572695,6.75,7,2.0742785683093214,2,10,3.9000000000000004,9,20.25,20,2.1244194253340942,17,24,17,23,0.4890176080107377,0.4793399538687675,0.07627681446135073,0.37327694225411234,0.6797737324152362,0.4047335600646719,0.5871669438346429,397.30469388281256,363.09693883269546,159.7937224052927,280.49446970834725,956.9781438586828,290.0795998679164,517.396547037185,0.30377923976608184,0.2631578947368421,0.1841561211013567,0.125,1,0.18208333333333332,0.42500000000000016,2865.134840858725,2439.489729443565,1384.7559118329518,558.937783879396,6278.17353341344,1597.013525710189,4658.489768755125,0.3682348806708879,0.34700797835961994,0.07999432448661216,0.2438895368767131,0.583994367532738,0.29181705349047976,0.46230048830033166,0.1867295506026367,0.08247625001010694,0.34567473689551853,-0.3694053581833234,0.936670714716393,-0.09937249297941889,0.6282583101841536,0.45967054108367894,0.4540005800980137,0.03189619297144418,0.42035959515098303,0.5402869411607149,0.4260746755103567,0.5002100007582452,0.7568865807007243,0.759654015346145,0.02367664484266983,0.7132617305595562,0.8106510336369682,0.7221060712859733,0.7803251518139068,1,1,0,1,1,1,1,0.8477398135247443,0.85,0.019770739909670317,0.8,0.875,0.8235294117647058,0.8695652173913043,0.17855959316671727,0.12998094248094247,0.10301210737888998,0.04240282685512368,0.35051546391752575,0.07852216748768473,0.32365365853658534
60,1,299.5,5.95,6,1.394538218230416,3,8,4.9,8,1,1,0,1,1,1,1,250.5,242.5,18.85540547931743,230,305,235.6,279,16.78747244195354,16.834367767725645,0.38688417591330354,16.019774011299436,17.377622377622377,16.30349104271934,17.22233676975945,5.6,6,1.3138933706635725,3,8,4,7,0.5209106804305249,0.5116612197851761,0.05479502761372486,0.4369520505788861,0.6247131002970724,0.4593112173086018,0.6106479328801139,0.46866008769556383,0.5144004914961148,0.1760014403847975,0.07158890074408288,0.7363468455501008,0.2562129663397389,0.6366165656712723,6.8,7,1.6415653633362466,3,9,4.9,8.100000000000001,20.85,21,2.084403234046921,17,26,18.8,23,0.4955398885680219,0.4774933911373075,0.07530639951795227,0.37639465179783116,0.7057654141655879,0.41211150881209313,0.5690578014958814,382.22772091290136,362.7902549996073,111.29760892815246,248.5182228579912,680.0340451938775,280.1357749739186,533.1682293451912,0.28926458302619296,0.2777777777777778,0.11593175809647556,0.16666666666666666,0.6666666666666666,0.1754901960784314,0.4,3669.365685891958,2502.128282350044,3608.757484819032,340.28300657019355,15781.515518200005,1148.8131681633467,7359.849992329618,0.41324895708161674,0.40084828142127205,0.11272934765343245,0.26246918137602254,0.6519908555653298,0.2907665174039013,0.5704629105517512,0.16244433509466544,0.0964532334242236,0.31445115980089744,-0.2975306767188356,0.8281945323612874,-0.22043717588427544,0.5060453537809638,0.455279612443756,0.4483649974847849,0.03569884539260521,0.4009040475434784,0.5251039085572169,0.415191820060624,0.5013777319070714,0.7671242843399468,0.7681393035265462,0.021641843359897352,0.7205684596645376,0.8053227772275757,0.7398130847357884,0.7899592954453264,0.9844444444444445,1,0.050003248757353735,0.8,1,0.9888888888888889,1,0.8547261514901843,0.8571428571428571,0.014788649544019964,0.8235294117647058,0.8846153846153846,0.8402476780185758,0.8695652173913043,0.19425045580505806,0.1453356801609253,0.12269232436866617,0.06093189964157706,0.5408163265306123,0.08318497207649347,0.33601261642868535
90,1,290.7,6,6,1.5559732104309982,3,9,4.9,8.100000000000001,1,1,0,1,1,1,1,241.7,242,8.208468028104942,227,257,231.9,251.5,16.88121825807564,16.863775510204082,0.37544881105071265,16.21639344262295,17.480427046263344,16.476018594798163,17.36044832255153,5.55,5.5,1.0990426455975697,3,8,4.9,7,0.5394375867349132,0.5441260290580741,0.06254056693524356,0.3440670822850112,0.6365960343284179,0.4931595180187464,0.6041104312363768,0.48051102750156005,0.5423500160071301,0.17149474147326715,0.12789584312245833,0.7070391295602636,0.21799724669595597,0.6415656746316337,6.1,6.5,1.7740824166460338,2,8,3.8000000000000003,8,20.1,20.5,2.04939015319192,17,23,17,22.1,0.5177132627834955,0.5167678729337943,0.07356238706652146,0.35876612602177776,0.6429507148256425,0.43704061660986765,0.6051359305884649,405.8587326028217,363.407671821446,111.17454999865068,278.00593520488553,731.6766215260186,321.1591860044871,535.8793808799543,0.25489296157059316,0.256578947368421,0.06255857939978676,0.1111111111111111,0.35294117647058826,0.17132352941176474,0.31754385964912285,3694.3006814640225,2790.4100438481964,3008.3131562496833,768.7655869041965,12704.16183175041,1072.6177831703776,7466.509465259668,0.43056389918323285,0.4071777949647767,0.10030554709221533,0.26008144690630136,0.6751281208860115,0.33035961854244145,0.5262726247913843,0.27215092873108365,0.19688049442376937,0.40963760114689046,-0.4373862122021583,0.9959663453711772,-0.15891097561651846,0.7885525658673767,0.4609275387840226,0.4632618208603112,0.025451295933228722,0.39999668249646253,0.513943530858183,0.43400332655506224,0.48782559599942776,0.7678388745334259,0.7619757321021596,0.03128946441358002,0.7096179753250477,0.8214984043222248,0.7299177140124451,0.8055946304147984,0.9875,1,0.055901699437494734,0.75,1,1,1,0.8491954412303719,0.8535714285714285,0.01606849178375567,0.8235294117647058,0.8695652173913043,0.8235294117647058,0.8642292490118577,0.19974182673406907,0.17724724181587992,0.12867325240432936,0.06028368794326241,0.6113074204946997,0.09950819672131149,0.3375968716672592
120,0.9,317.85,6.9,6,1.774082416646034,5,12,5,8.200000000000003,0.9,1,0.30779350562554625,0,1,0.9000000000000001,1,273.75,248,78.71860276359477,230,500,236.8,320.9000000000003,16.696910586591194,16.8718574877622,0.7220438360725264,14.426,17.73170731707317,16.027138613861386,17.329191552901026,6.5,6,1.3572417850765923,5,10,5,8,0.5294279651200544,0.5418404160640078,0.04963426149805336,0.3957477886938537,0.6055338353491014,0.4750029708992886,0.5752412167042812,0.5389792140009525,0.5489521665367756,0.1302615556678324,0.24708808896579593,0.776317608647763,0.4139063080931308,0.6858737765932729,7.5,7,2.982404540317303,3,15,4.800000000000001,10.400000000000006,20.6,21,2.087557121815378,17,24,17,23,0.5185185692483556,0.500806143282806,0.0635467143121468,0.43114390268484304,0.6645193848834341,0.45562909781224353,0.591037252279434,416.76303857757387,394.7912148387374,104.71826559936969,286.80102474955163,684.0752162880975,320.0140397164686,539.1518337116523,0.3776381014925906,0.2857142857142857,0.28589076785390527,0.1875,1.3333333333333333,0.21875,0.5909090909090915,3608.838923485334,3318.2994404378196,2160.1314055159833,572.7523735901223,8162.849271345736,1573.8527306368146,7192.1789470080375,0.4070516774820766,0.37603226871844486,0.10961262385655532,0.28979379142523337,0.7606177694941301,0.3128327412829452,0.5015301835877704,0.3650251052674366,0.28326576850026586,0.38816020838522264,-0.24193242060040673,1,0.004723569906686528,1,0.4709005413883747,0.4589370766695637,0.034738885298362374,0.43661914940297875,0.545771882103585,0.43757007002117665,0.5264041277089966,0.7750599683516519,0.7759498064322479,0.03605717263564313,0.7098654519351969,0.8478841789477902,0.7297152791192594,0.819479682599889,0.9833333333333332,1,0.07453559924999298,0.6666666666666666,1,1,1,0.8421571198689586,0.8535714285714285,0.031139275501799634,0.7391304347826086,0.8695652173913043,0.8203431372549019,0.8636363636363635,0.19014558419346267,0.18722980659840727,0.09761757595909512,0.04950495049504951,0.44224422442244227,0.08223550642905482,0.30246202090592333
150,1,295.45,6.6,7,1.0462967275611939,5,9,5,8,1,1,0,1,1,1,1,246.45,245.5,11.052387215343785,228,272,235.5,261.40000000000003,16.857392734283174,16.843633726429967,0.3579175787855364,15.97196261682243,17.793333333333333,16.55017640954687,17.10920838682071,6.1,6,0.9119095061289914,5,8,5,7.100000000000001,0.5361955146796478,0.5288777155402318,0.04265337992241404,0.47031399759814174,0.657772658049866,0.4967139717733922,0.5752308815677237,0.5012802267219314,0.5125503558496789,0.11984987277649595,0.19096229940565826,0.752779551427633,0.39418725925188236,0.5879555276034769,6.75,7,1.7129537431920892,4,10,4,9,20.15,20,1.7851728502481654,17,24,18,22.200000000000003,0.5013287540042519,0.48826534764214813,0.07535811662073301,0.40864436426248313,0.7113001992038197,0.4337115882664567,0.5684137717062694,351.09605393585997,343.26562174581375,67.93765538687828,212.07020417277838,484.293041926114,283.9389677522472,467.41355633892,0.2731267199862401,0.2777777777777778,0.05830603840087636,0.17647058823529413,0.4444444444444444,0.2094736842105263,0.31754385964912285,2662.8348525280653,2520.6131708308967,1423.6945248931859,572.3950705198895,6069.952893033223,907.2570878879778,4775.520168375881,0.38493677014766553,0.3799363260830294,0.0799115579393703,0.2673439185458032,0.5345617722553642,0.3007885534660794,0.49770537709025253,0.14476631997872733,0.08780892194039974,0.40820391725669436,-0.4840781233294339,1,-0.2780745518888922,0.7216108394669178,0.44798966559248204,0.4409790778187316,0.02360285352647359,0.4109781958413599,0.4950284987933781,0.42255806785848576,0.4749594041910425,0.7616324985066795,0.7561570722074569,0.024329585483646974,0.7272630431611754,0.8147243107100542,0.7356100773701476,0.7884356409001725,1,1,0,1,1,1,1,0.8500412461635373,0.85,0.012866834349267877,0.8235294117647058,0.875,0.8333333333333334,0.8647727272727272,0.17598330747710064,0.1410207899770869,0.08524536279770228,0.07942238267148015,0.36666666666666664,0.08878934364593405,0.27534562211981567
180,1,293.45,6.05,6,1.3168942730211068,3,8,5,8,1,1,0,1,1,1,1,244.45,241,11.3298627296929,233,280,234.8,258.1,16.858477963228754,16.900263610182087,0.2990175340359681,16.292207792207794,17.34246575342466,16.467086981347542,17.160457240662634,5.75,6,1.292692009559488,3,8,4,7,0.5437286874084609,0.5295905235814032,0.04826011502577703,0.4585058907595999,0.6546212861107642,0.5000730788681612,0.6046494680078471,0.4967371125731682,0.4723150381879788,0.13109070697629302,0.2328354399752946,0.7255808950501921,0.33608644218437045,0.6644325625152911,6.8,7,1.4363696929192156,4,9,4.9,8,20.75,20.5,1.9701723141310308,18,25,18,23,0.502470349161126,0.4874524630561403,0.06166733199044529,0.415532136106935,0.6329572307000833,0.4409395523156155,0.5826590123499983,339.02635649713454,334.4398919700446,44.56757034036506,272.28444972851753,441.8535217543967,286.3007175094715,388.17099029263784,0.2682526806269066,0.2631578947368421,0.04355387781482629,0.17647058823529413,0.38461538461538464,0.2222222222222222,0.31282894736842104,2799.723394612574,2629.066347166723,1208.4169334847863,970.4050419315516,5549.005365276832,1633.0248446991438,4705.929723962435,0.4158784359200388,0.3868347084191185,0.11580710632917071,0.2782810367705333,0.8059246722862484,0.3053566464673221,0.5225622619739752,0.23028803499046643,0.16104389085211568,0.4409502412832762,-0.45646395757787267,1,-0.40265680873407467,0.9931833188736148,0.4543312194020716,0.4517763618504741,0.022393531066739927,0.42268402909838804,0.5065269451202654,0.42730194962564905,0.4890755200791415,0.7748551591166852,0.7674310380351763,0.03234048861367411,0.7167329301696326,0.8260376214061673,0.737162359749629,0.817599091600861,0.99375,1,0.027950849718747364,0.875,1,1,1,0.8541921305239383,0.8535714285714285,0.013694160184628443,0.8333333333333334,0.88,0.8333333333333334,0.8695652173913043,0.2350154532390591,0.24416723627249942,0.12083348257996193,0.05190311418685121,0.4787234042553192,0.08687840290381126,0.36294376301782005
