parameter_value,collapse_rate,mean_survival_epochs,final_population_mean,final_population_median,final_population_stddev,final_population_min,final_population_max,final_population_p10,final_population_p90,collapsed_mean,collapsed_median,collapsed_stddev,collapsed_min,collapsed_max,collapsed_p10,collapsed_p90,survival_epochs_mean,survival_epochs_median,survival_epochs_stddev,survival_epochs_min,survival_epochs_max,survival_epochs_p10,survival_epochs_p90,mean_population_mean,mean_population_median,mean_population_stddev,mean_population_min,mean_population_max,mean_population_p10,mean_population_p90,min_population_mean,min_population_median,min_population_stddev,min_population_min,min_population_max,min_population_p10,min_population_p90,mean_fitness_mean,mean_fitness_median,mean_fitness_stddev,mean_fitness_min,mean_fitness_max,mean_fitness_p10,mean_fitness_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_stddev,gini_coefficient_min,gini_coefficient_max,gini_coefficient_p10,gini_coefficient_p90,total_births_mean,total_births_median,total_births_stddev,total_births_min,total_births_max,total_births_p10,total_births_p90,total_deaths_mean,total_deaths_median,total_deaths_stddev,total_deaths_min,total_deaths_max,total_deaths_p10,total_deaths_p90,treasury_ratio_mean,treasury_ratio_median,treasury_ratio_stddev,treasury_ratio_min,treasury_ratio_max,treasury_ratio_p10,treasury_ratio_p90,max_treasury_reserve_mean,max_treasury_reserve_median,max_treasury_reserve_stddev,max_treasury_reserve_min,max_treasury_reserve_max,max_treasury_reserve_p10,max_treasury_reserve_p90,birth_death_ratio_mean,birth_death_ratio_median,birth_death_ratio_stddev,birth_death_ratio_min,birth_death_ratio_max,birth_death_ratio_p10,birth_death_ratio_p90,atp_variance_mean,atp_variance_median,atp_variance_stddev,atp_variance_min,atp_variance_max,atp_variance_p10,atp_variance_p90,wealth_concentration_index_mean,wealth_concentration_index_median,wealth_concentration_index_stddev,wealth_concentration_index_min,wealth_concentration_index_max,wealth_concentration_index_p10,wealth_concentration_index_p90,median_mean_atp_divergence_mean,median_mean_atp_divergence_median,median_mean_atp_divergence_stddev,median_mean_atp_divergence_min,median_mean_atp_divergence_max,median_mean_atp_divergence_p10,median_mean_atp_divergence_p90,mean_gini_coefficient_mean,mean_gini_coefficient_median,mean_gini_coefficient_stddev,mean_gini_coefficient_min,mean_gini_coefficient_max,mean_gini_coefficient_p10,mean_gini_coefficient_p90,max_gini_coefficient_mean,max_gini_coefficient_median,max_gini_coefficient_stddev,max_gini_coefficient_min,max_gini_coefficient_max,max_gini_coefficient_p10,max_gini_coefficient_p90,reproductive_inequality_index_mean,reproductive_inequality_index_median,reproductive_inequality_index_stddev,reproductive_inequality_index_min,reproductive_inequality_index_max,reproductive_inequality_index_p10,reproductive_inequality_index_p90,survival_inequality_index_mean,survival_inequality_index_median,survival_inequality_index_stddev,survival_inequality_index_min,survival_inequality_index_max,survival_inequality_index_p10,survival_inequality_index_p90,top_decile_persistence_mean,top_decile_persistence_median,top_decile_persistence_stddev,top_decile_persistence_min,top_decile_persistence_max,top_decile_persistence_p10,top_decile_persistence_p90
30,0,500,7.6,7,1.930366749991743,4,11,5.8999999999999995,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,12.724599999999999,12.552,0.8391416918181149,11.082,14.272,11.852,13.7184,5.3,5,1.1285761872936695,3,7,4,7,0.4999950148421874,0.49287005004346396,0.03952183464666996,0.4119720935122733,0.5838035821971949,0.46095054729775387,0.5371665767250581,0.5458101917748199,0.5016802742549651,0.16548811594091428,0.3189956447191958,0.8357484154020197,0.3680931081773358,0.7894514078296944,13.7,14,1.949358868961793,10,17,11.799999999999999,16,26.1,26,2.7510763443844266,20,31,22.9,29.1,0.5715993862996618,0.5309215847865774,0.11803448047783856,0.42242536691949745,0.910555614979083,0.44990173707921494,0.7031818753609531,708.2624233070347,681.7675781119754,117.88531660359453,564.7252924961549,1010.5132955539738,584.4664341704263,846.6919850978338,1.6783333333333332,1.8333333333333335,0.5171927146563138,1,3,1,2,6763.096645628068,6891.485180108079,3588.0076591828674,218.34818569819146,12467.320467449807,2101.613891847783,11195.797913100854,0.418773188569938,0.38847968735213895,0.1403306736949427,0.2290897553093719,0.7321947067408304,0.2820326494163854,0.6098093482283742,0.456421401407973,0.29044856268328245,0.46294859983510483,-0.22477213975491386,1,-0.11098758989476526,1,0.4879952822360088,0.4821470289551819,0.0631905159002024,0.3865715406389457,0.5808860200001207,0.415438829404185,0.5632734680104752,0.7920730345835397,0.7767529915783078,0.04745338698255706,0.697394328717801,0.8742414915043069,0.7521693301524104,0.8588244295891831,0.9691666666666666,1,0.0940130325667546,0.5833333333333334,1,0.9333333333333333,1,0.8794934306959504,0.8846153846153846,0.021340641443122036,0.8181818181818182,0.9032258064516129,0.849,0.896896551724138,0.2502,0.257,0.1169037390784671,0.022,0.608,0.15080000000000002,0.3210000000000001
60,0,500,7.8,8,1.399247918291146,5,10,6,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,12.6983,12.471,0.8692581894926271,11.504,14.09,11.6086,14.024,5.05,5,1.538112308540638,3,8,3,7,0.5126311971715857,0.5171986691484591,0.04540055405281052,0.43116418138135626,0.5820920942582429,0.46048236934829495,0.5784554640322954,0.5772801545917956,0.5959260238134507,0.12096891711357614,0.31807097279753266,0.7850651328525823,0.43726119357887727,0.6989684274170453,12.75,13,2.197486602557807,8,16,9.9,15.100000000000001,24.95,24.5,2.3946211655115284,21,30,22,28,0.5884036598330092,0.5659311329143937,0.09200038433424809,0.43722188408975565,0.7774212671636468,0.47445637603582275,0.6891908456563148,739.5022102884507,716.9857488698287,127.2214486019639,519.2778846097945,1062.2629360874066,633.3733094054923,849.4124390859744,1.4875,1.3333333333333333,0.5131850720048811,1,3,1,2.0500000000000007,6460.96373672715,7466.273271267598,3182.0813925713665,972.1497140563606,12338.88409344225,1732.224018943787,9523.831455339523,0.3972712878627377,0.3911027490593576,0.08388855601782601,0.27213148256202524,0.6112953075381805,0.29335654630380414,0.5060140961994574,0.46671963339407807,0.43434746508763533,0.4772478924432051,-0.36532679381463523,1,-0.13530820626741877,1,0.4707182406585205,0.4791461838121055,0.058896962860062664,0.3608457057334635,0.5837969828369719,0.4025308693033776,0.546519518200605,0.7855318733560682,0.7810193368563128,0.04117008955501002,0.697988874888675,0.8826811467210055,0.7489206235706941,0.8323792287251295,0.9441796398046399,1,0.09013178231822523,0.6666666666666666,1,0.8652777777777778,1,0.8764481581220712,0.8775,0.017509221128736277,0.8181818181818182,0.9,0.8629870129870131,0.8928571428571429,0.16570000000000001,0.118,0.11269759255823103,0.012,0.376,0.053599999999999995,0.3344000000000001
90,0,500,7.4,7.5,1.984147702481637,3,11,5,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,12.5243,12.553999999999998,0.912897820995837,10.878,14.526,11.558200000000001,13.670200000000001,4.95,5,1.394538218230416,3,8,3.9000000000000004,7.100000000000001,0.5235428694519255,0.5324840807257702,0.053988378018205545,0.36459294143118887,0.6048029263735671,0.48341038684178167,0.5695491200629123,0.5945860833997045,0.6169988562584783,0.11467076080993055,0.345725090425489,0.7710454991327303,0.4499971736867058,0.740510144133888,12.3,13,2.7739388677664225,5,15,8.700000000000001,15,24.9,25,2.489979919597747,21,30,21.900000000000002,28,0.6125826742478371,0.6219088332910334,0.0958238409563953,0.4479762314737849,0.7751353904041003,0.4819129563463138,0.7397961953949279,854.6448915555382,746.8865344275571,350.84007733303997,578.7292792624006,2104.8815922072004,624.1585483713404,1127.5353408713468,1.6208333333333336,1.5,0.53220480932093,1,3,1,2.0500000000000007,12338.230528632293,7073.124137027711,21739.077764608755,851.1444330044166,100002.40760072933,1766.9367099610236,13433.086528837586,0.4596356032888155,0.40298399848538374,0.17713472088392637,0.28549643431455324,0.9383618989375163,0.29176822079168807,0.6762842483907341,0.4772020527585113,0.5711515792290172,0.47053425838368373,-0.4561820804240028,1,-0.092610432534428,1,0.49133090008020464,0.4885543683618532,0.05283844484320113,0.3612772044428483,0.6034067036365005,0.45181103437332765,0.5420151258311356,0.7985549487144495,0.7981742932990538,0.041650188400351784,0.7145750730500532,0.8818265936665354,0.7517793622730061,0.8552864186123758,0.9193278943278944,1,0.17065768153610383,0.4,1,0.7863636363636365,1,0.8759840775166863,0.88,0.019201629774967414,0.8095238095238095,0.9,0.8629870129870131,0.8928571428571429,0.2585,0.186,0.18988403663399686,0.028,0.776,0.089,0.43920000000000015
120,0,500,8.25,8,1.5517392618742702,4,10,6.9,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,13.0678,13.092,0.7181719190160236,12.018,14.118,12.1012,13.941799999999999,5.85,6,1.3088765773505318,4,8,4,8,0.5605507878364255,0.5511646178738454,0.04477474723859901,0.48962364717133466,0.6477239528694874,0.5073708580629652,0.6235183717249647,0.6108821134404716,0.619758455024737,0.11911610426617752,0.28791973319924363,0.7842309006872691,0.46930657084021643,0.7280930940813378,13.35,13,1.5312533566021214,11,18,12,15,25.1,25,2.6337885460422137,21,34,22,26.1,0.558059195004929,0.5499669519413655,0.08067857319598899,0.4538529176175351,0.726255858479487,0.45588463349117175,0.6680546975385149,726.3006255463354,723.5880000044988,92.85131523550203,558.3479275645153,918.1127929004342,619.6392567379195,851.2544536009468,1.6305555555555558,1.4166666666666665,0.7029652686590361,0.7777777777777778,3,1,3,7193.611013773572,6918.891178954274,2323.1576133362587,2739.1825724117757,11121.157972151037,4527.861277555999,10520.089771196688,0.403748317254902,0.38498632179531994,0.12178214317748585,0.2605533419164034,0.7099096817828588,0.28856395579402955,0.5840963905093232,0.5430899763603612,0.6036716590663623,0.4446339316272027,-0.4176649183827541,1,-0.03074581616450111,1,0.4878480850354852,0.497478375028214,0.047687348913694146,0.39553820212621854,0.5512578801460407,0.4307092262751364,0.5463772226851069,0.7806201180346901,0.7786705726351985,0.036195484690598245,0.7158526895889186,0.861031895237566,0.7356600999227882,0.8274087600363265,0.9737362637362639,1,0.04457564876685643,0.8461538461538461,1,0.9166666666666666,1,0.8770936079407947,0.88,0.01753562855318821,0.8181818181818182,0.9117647058823529,0.8629870129870131,0.885042735042735,0.1383,0.119,0.07054158907675447,0.054,0.246,0.0618,0.2402
150,0,500,8.2,8,1.7651599003161753,5,11,5.8999999999999995,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,12.9221,12.908999999999999,0.8318703023909437,11.284,14.344,11.7152,14.001600000000002,5.45,5,1.3945382182304158,3,8,4,7,0.5384219832630195,0.5528652951080251,0.05123452009714417,0.4286278583277599,0.6247105338258278,0.4678506958763582,0.5958579707994333,0.5701378053690929,0.5943781933881602,0.13207350703348048,0.27400651192268893,0.8173125804024401,0.41806295532292276,0.6927259374715299,12.95,13,1.731290969494334,9,16,10.9,15,24.75,24,2.381397201556042,22,29,22,29,0.5583594930719371,0.5536074087636089,0.08396357634807396,0.42824270610728354,0.7303846355708313,0.4684898950824535,0.7052205888830697,726.940715886415,711.8837895003419,118.61547682585537,557.654222148734,1088.9012465419128,597.9372602983478,813.4682857534091,1.65,1.3333333333333333,0.805046219297177,1,4,1,3,6396.713394142034,6793.189850120183,2316.80754225925,1416.0204521159794,10024.760874253794,3644.977016206814,9131.286170892712,0.387533032705541,0.35376598571351775,0.1257755594027294,0.24418651825176566,0.7657276358381718,0.28578076916050366,0.5170715622287322,0.46909102596635605,0.4602430545369909,0.4116004892994821,-0.3062071502926321,1,-0.08826639032503811,1,0.47852968096352166,0.47541423722747417,0.06505456039834945,0.3371910015381962,0.5715609144006307,0.41142470232615896,0.5586825665589944,0.7805683081045864,0.7721268889955939,0.036454656204168025,0.7242560501145257,0.8574847132894462,0.7372209494061166,0.8415585815287132,0.942790750915751,1,0.0994525903583126,0.6666666666666666,1,0.8428571428571427,1,0.8733233045481923,0.875,0.02042975322156229,0.8181818181818182,0.896551724137931,0.8598814229249012,0.896551724137931,0.1847,0.163,0.15334484701242218,0.05,0.68,0.054,0.3132000000000002
180,0,500,8.75,9,1.4095538674570611,6,11,6.9,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,13.2183,13.478000000000002,0.7714670303696513,11.85,14.458,12.0808,14.0292,5.85,6,1.3869694338832115,3,8,4,7.100000000000001,0.5171248137633765,0.5266583640327389,0.04980328147198277,0.448792931726099,0.590334437538667,0.45449972261857996,0.5833024611001132,0.6271493613565043,0.6418602303396908,0.10091522040856217,0.3604136039491229,0.7612513430724804,0.5250521281276728,0.7545314514816913,12.6,13,1.3917047478769187,9,15,10.9,14,23.85,24,2.0332758116683993,19,27,21,26.1,0.5714414462176495,0.5480514986094385,0.10417072720498179,0.41944835759495547,0.7788964078963424,0.46507354251352684,0.7014119571005082,735.756910608719,688.5079076888247,131.88368813043698,586.6766010522657,1035.5347934231652,612.1608385176085,888.7869746663862,1.5625,1.5,0.47823612925168824,1,2.5,1,2.0500000000000007,6654.607438867703,6309.551565799604,2821.374118727366,952.1430550884139,10795.551778961768,3231.7174945894767,10445.850157353116,0.40710091618427463,0.3856822304167525,0.11212306611803681,0.27877216399511606,0.7025842246759514,0.29674386709136774,0.5308497401873329,0.5735833245752119,0.5526506442125569,0.38735490586185695,-0.26456040457504915,1,0.06368468974105436,1,0.4980167453414208,0.505003957357492,0.043206694406326136,0.402844488245744,0.5549961989490895,0.44310035339224857,0.5516819774546601,0.7934401898315241,0.7794058901348455,0.03880459323448313,0.7360689779154653,0.8725258925534125,0.7460723379471668,0.8476907443675678,0.9669169719169721,1,0.05446730835758511,0.8461538461538461,1,0.8857142857142857,1,0.8593631196543097,0.875,0.031673052921877456,0.7894736842105263,0.8888888888888888,0.8095238095238095,0.885042735042735,0.19110000000000005,0.179,0.11490311708474002,0.064,0.426,0.0658,0.35600000000000004
