parameter_value,collapse_rate,mean_survival_epochs,final_population_mean,final_population_median,final_population_stddev,final_population_min,final_population_max,final_population_p10,final_population_p90,collapsed_mean,collapsed_median,collapsed_stddev,collapsed_min,collapsed_max,collapsed_p10,collapsed_p90,survival_epochs_mean,survival_epochs_median,survival_epochs_stddev,survival_epochs_min,survival_epochs_max,survival_epochs_p10,survival_epochs_p90,mean_population_mean,mean_population_median,mean_population_stddev,mean_population_min,mean_population_max,mean_population_p10,mean_population_p90,min_population_mean,min_population_median,min_population_stddev,min_population_min,min_population_max,min_population_p10,min_population_p90,mean_fitness_mean,mean_fitness_median,mean_fitness_stddev,mean_fitness_min,mean_fitness_max,mean_fitness_p10,mean_fitness_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_stddev,gini_coefficient_min,gini_coefficient_max,gini_coefficient_p10,gini_coefficient_p90,total_births_mean,total_births_median,total_births_stddev,total_births_min,total_births_max,total_births_p10,total_births_p90,total_deaths_mean,total_deaths_median,total_deaths_stddev,total_deaths_min,total_deaths_max,total_deaths_p10,total_deaths_p90,treasury_ratio_mean,treasury_ratio_median,treasury_ratio_stddev,treasury_ratio_min,treasury_ratio_max,treasury_ratio_p10,treasury_ratio_p90,max_treasury_reserve_mean,max_treasury_reserve_median,max_treasury_reserve_stddev,max_treasury_reserve_min,max_treasury_reserve_max,max_treasury_reserve_p10,max_treasury_reserve_p90,birth_death_ratio_mean,birth_death_ratio_median,birth_death_ratio_stddev,birth_death_ratio_min,birth_death_ratio_max,birth_death_ratio_p10,birth_death_ratio_p90,atp_variance_mean,atp_variance_median,atp_variance_stddev,atp_variance_min,atp_variance_max,atp_variance_p10,atp_variance_p90,wealth_concentration_index_mean,wealth_concentration_index_median,wealth_concentration_index_stddev,wealth_concentration_index_min,wealth_concentration_index_max,wealth_concentration_index_p10,wealth_concentration_index_p90,median_mean_atp_divergence_mean,median_mean_atp_divergence_median,median_mean_atp_divergence_stddev,median_mean_atp_divergence_min,median_mean_atp_divergence_max,median_mean_atp_divergence_p10,median_mean_atp_divergence_p90,mean_gini_coefficient_mean,mean_gini_coefficient_median,mean_gini_coefficient_stddev,mean_gini_coefficient_min,mean_gini_coefficient_max,mean_gini_coefficient_p10,mean_gini_coefficient_p90,max_gini_coefficient_mean,max_gini_coefficient_median,max_gini_coefficient_stddev,max_gini_coefficient_min,max_gini_coefficient_max,max_gini_coefficient_p10,max_gini_coefficient_p90,reproductive_inequality_index_mean,reproductive_inequality_index_median,reproductive_inequality_index_stddev,reproductive_inequality_index_min,reproductive_inequality_index_max,reproductive_inequality_index_p10,reproductive_inequality_index_p90,survival_inequality_index_mean,survival_inequality_index_median,survival_inequality_index_stddev,survival_inequality_index_min,survival_inequality_index_max,survival_inequality_index_p10,survival_inequality_index_p90,top_decile_persistence_mean,top_decile_persistence_median,top_decile_persistence_stddev,top_decile_persistence_min,top_decile_persistence_max,top_decile_persistence_p10,top_decile_persistence_p90
30,0,500,30.9,31,0.9119095061289912,30,32,30,32,0,0,0,0,0,0,0,500,500,0,500,500,500,500,30.643699999999995,30.647,0.29867516239483144,30.22,31.496,30.3704,31.016399999999997,20,20,0,20,20,20,20,0.5104357142228589,0.5119979123166923,0.02790717554783209,0.4642330700775075,0.5658170572802348,0.4705912058210109,0.5378842163090058,0.29451440219963015,0.30178305678156253,0.03972610388188415,0.22279472980511283,0.35610482868420634,0.24244247873974129,0.33660657699794655,15,15,1.6858544608470492,12,18,12,18,4.1,4.5,1.4473205733717958,1,6,2,6,0.051102182435455626,0.02902202568554042,0.045685833300854184,0.013279140660302492,0.15224381306120738,0.01817745629929146,0.13087637586424347,731.4505065984041,545.5347069982295,528.7922626186357,124.1596132988792,2298.4266939848335,209.51772179924095,1245.6668017520483,0.9749999999999999,0.5,0.7158910531638176,0.3333333333333333,2,0.48333333333333334,2,10194.194554111884,10413.623500311152,2283.8517885855954,6577.659422779751,15916.804054651888,7017.927755365771,12636.073744834743,0.2417869592927655,0.2520614626041081,0.031409765941202795,0.18550306459291901,0.2895246242334595,0.20334104876961437,0.2711827549838324,0.1088246949221658,0.1273941685970541,0.09985149224431528,-0.14851685102814255,0.23173001583995842,-0.01761286592493728,0.20675427159976698,0.36880540890399893,0.3714768038484956,0.013360254570801672,0.34524355988944727,0.3853513421632287,0.352422604993932,0.38288126787636406,0.44372602456604593,0.4400634471207214,0.024286802422560427,0.40195669295799125,0.4967589227812513,0.41608828338349535,0.4766289703081761,0.2763888888888889,0.27222222222222225,0.14290537452760796,0.06666666666666667,0.6,0.10833333333333332,0.40666666666666673,0.7008333333333334,0.775,0.19266331266430473,0,0.8333333333333334,0.5,0.8333333333333334,0,0,0,0,0,0,0
60,0,500,56.55,56.5,1.0990426455975697,55,58,55,58,0,0,0,0,0,0,0,500,500,0,500,500,500,500,54.298399999999994,54.254000000000005,0.7309531196717708,52.58,55.51,53.641000000000005,55.21019999999999,20,20,0,20,20,20,20,0.5240450230494843,0.5275362722291055,0.023580101995667967,0.4654679097891162,0.5642003132266151,0.4955325597486794,0.5497674671783606,0.3894991375920898,0.3959876201598013,0.018244051261404142,0.34721346735843867,0.4254442252167857,0.3654374564139371,0.40233234901488707,57.3,56.5,4.461531481217491,50,68,52.800000000000004,61.50000000000001,20.75,20.5,4.339233500103567,13,31,15.9,24.60000000000001,0.008773951926752073,0.00010034151894124544,0.02805702038460545,0.00008558376692529279,0.12559540627032723,0.000089100655166322,0.01519750716812187,96.9040681206924,26.322075755129685,158.27639409890278,0.7561958488936711,555.6669314356725,0.9271409736379347,309.7284495031709,0.8610714285714286,0.8,0.37968403755400915,0.2,1.75,0.39333333333333337,1.2166666666666675,3517.9727343043123,3388.0876368045083,742.3533585724767,2507.586626559085,6147.488766329358,2939.4675862928743,4103.140656159032,0.25475075415627324,0.26181145543898926,0.02808801446179346,0.20380466868675642,0.299194206360316,0.21123181983883438,0.28056675544986187,0.10634283810142701,0.10372200826121407,0.08700428720296363,-0.17127540215680725,0.20771275492327934,0.0624664133566158,0.18816397078587804,0.4075448984189035,0.4001527983472061,0.01589100385309577,0.3897254354566389,0.44007596174287394,0.3936243612375941,0.43291040249415835,0.5012147268979176,0.4993452778111766,0.025835726297881723,0.4621332369897051,0.567220370791807,0.4720618500499881,0.5320471448527269,0.5547313149890087,0.5404918032786885,0.057281107433944066,0.4393939393939394,0.6666666666666666,0.4981481481481481,0.6352193419740778,0.8779635446315147,0.8947368421052632,0.035863410830314454,0.7692307692307693,0.9090909090909091,0.8391447368421052,0.9051948051948052,0,0,0,0,0,0,0
90,0,500,57.9,58,1.0711528467275957,55,59,57,59,0,0,0,0,0,0,0,500,500,0,500,500,500,500,56.163599999999995,56.207,0.46259387667460755,55.436,57.454,55.653,56.4804,20,20,0,20,20,20,20,0.5298386955356384,0.5309485401279376,0.01372631958389032,0.5019943441885604,0.5573779533107854,0.5112636178502512,0.5434187658611556,0.3887063901448048,0.395707742609135,0.01810711024656136,0.33826889470252247,0.40254424238739295,0.36221510465027873,0.40128988493950485,58.2,58,4.583724066279457,48,67,52.800000000000004,63.1,20.3,20.5,4.835178111344096,9,30,14.7,24.200000000000003,0.003596729799993797,0.00009465147464459214,0.010659519902751035,0.00008292790578077616,0.04616266325455612,0.00008944201850984887,0.009423840862928993,74.24500229984024,18.94956535664535,102.14366387411928,0.7561958488936711,349.9423371566579,0.9011515048789754,239.0631476887349,0.9349999999999999,0.9285714285714286,0.30685770991672734,0.42857142857142855,1.5,0.6,1.35,3354.1451750199326,3266.167074551411,392.17381847864334,2640.944043176913,4447.920782218023,3044.585211119058,3808.2491861229814,0.2480751532594482,0.2568397241362738,0.026181180238587967,0.20067189966591603,0.2808747953609508,0.21170833961178226,0.27692321913277884,0.055131751902813844,0.06487550201142345,0.10860149578570653,-0.24114306748520056,0.23557288999169101,-0.028765256449617627,0.1631829854338358,0.40895917271287247,0.40301880136165147,0.016013503293198353,0.38978946274489173,0.45805762636252517,0.39722319858406274,0.4238127579621096,0.5113420439997418,0.5083207892706874,0.032548429772155996,0.4539112896033197,0.6060641387068714,0.4665360748477085,0.5355622779956577,0.5555206823398592,0.5384278199883109,0.06313398847733655,0.47368421052631576,0.7301587301587301,0.4832142857142857,0.6233423048690971,0.8661729100008142,0.8722826086956521,0.045245945755256714,0.75,0.9333333333333333,0.8277777777777778,0.9134057971014493,0,0,0,0,0,0,0
120,0,500,58.05,58,0.6048053188292992,57,59,57,59,0,0,0,0,0,0,0,500,500,0,500,500,500,500,56.25319999999999,56.263999999999996,0.5686998653438434,55.304,57.25,55.5216,56.9418,20,20,0,20,20,20,20,0.5273087886787378,0.5269736849032995,0.023821517826935243,0.4819979471158995,0.563794036266265,0.4891676014830074,0.5562728028642414,0.39211122337071014,0.3971531410113641,0.010781568229444129,0.36612012117858483,0.40188432935787627,0.3763684981650502,0.4012366676338187,59.2,59,3.7640963128793046,53,67,54.9,64.2,21.15,21,3.869924519867757,15,29,16.8,26.300000000000004,0.001565190273256177,0.00009265614932560944,0.006266949442185787,0.00008575410294599134,0.02817545741307631,0.00008923796395639526,0.0007102792751574207,122.41128409408614,29.165536493861556,244.78305050337963,0.7561958488936711,974.0995864962377,0.7561958488936711,303.5662415515843,0.9185714285714287,0.9166666666666667,0.3049738846111001,0.5,1.75,0.5971428571428571,1.2583333333333335,3305.2727431539033,3294.480933746262,332.49638951568886,2817.1211809514502,3942.083548509857,2924.3538259802176,3800.286387073532,0.25035810947730947,0.24647298456146038,0.01830520096518465,0.20642623511689942,0.2826568715082944,0.23068731304128998,0.26743799375800037,0.0819934717854678,0.05990301281181359,0.09157383468017438,-0.05598200573287113,0.27063180635016787,-0.029856714663153466,0.19140647645516734,0.40941391264229504,0.40678036109040905,0.01194630810239568,0.38950227530888676,0.42759185052849796,0.3957127727027423,0.4264358205309738,0.5095750153270495,0.5140601915640568,0.029378456022945705,0.44907707867288693,0.5632486523008968,0.47841671352966325,0.5453318420605925,0.5654052136720242,0.5696969696969697,0.07270174967118286,0.4375,0.7407407407407407,0.47079695860321036,0.6386540600667409,0.8663687071372935,0.8603896103896104,0.028662046527906916,0.8235294117647058,0.9310344827586207,0.8333333333333334,0.9098484848484849,0,0,0,0,0,0,0
150,0,500,57.9,58,1.1192102478745307,55,59,56.9,59,0,0,0,0,0,0,0,500,500,0,500,500,500,500,56.132400000000004,56.31999999999999,0.6870153909254296,54.026,57.006,55.4152,56.751599999999996,20,20,0,20,20,20,20,0.5268385240159539,0.5221624255834156,0.019806359969413604,0.5004031436751728,0.567370041330911,0.5044737821487862,0.5498899406742698,0.3915571094029535,0.39371774474762344,0.012369285408195287,0.35888419322179527,0.4086419660159314,0.3768450466604033,0.40223763635161086,58.1,56,4.993680216560043,52,68,52.900000000000006,65.2,20.2,18,5.042973224930747,15,30,15.9,26.400000000000006,0.02019338914668702,0.00010479664794639778,0.03820710188436633,0.00008671696720863415,0.11752044179202963,0.00009184341846854803,0.07082956687458003,171.01512259417228,103.37740903508451,178.2126298271141,0.7561958488936711,557.9119889733104,0.7561958488936711,421.30057710554524,0.9755357142857143,1,0.3514202075588451,0.42857142857142855,2,0.6,1.3333333333333333,3182.279713054922,3186.4243182894015,679.9415265808102,2213.7842740366686,5410.49173975866,2528.684190948097,3544.2907039863376,0.24378907941674655,0.24629490711733892,0.027047897918438254,0.1970673088756912,0.29362639443192884,0.21303343595336438,0.2755477668958256,0.09690824209407843,0.11560404606919454,0.11033919146955916,-0.23810425548831862,0.27303358383474047,0.009933871094058742,0.19319017050444964,0.40692385354043664,0.4016188374459589,0.017175321791095315,0.384101073244928,0.4451850193528366,0.39063330103524124,0.42918516614311464,0.5056111407812998,0.4975504495623574,0.031644695491874826,0.4620786407345999,0.5741405017395318,0.47154439565066897,0.546526591033906,0.5991593920965311,0.6,0.07335666957177149,0.4626865671641791,0.7321428571428571,0.5054524886877828,0.7038011695906432,0.8722445721203462,0.8775,0.030315185578176494,0.8,0.92,0.83125,0.9,0,0,0,0,0,0,0
180,0,500,57.85,58,0.9880869341680844,56,59,56,59,0,0,0,0,0,0,0,500,500,0,500,500,500,500,56.055600000000005,56.192,0.6770908669486411,54.344,56.932,55.19,56.7982,20,20,0,20,20,20,20,0.5189081812691898,0.5194802729874244,0.018736275594558906,0.4869878957352417,0.5443338838293141,0.4951797937857914,0.5409326620872272,0.39060591375979004,0.3938805006731338,0.011198946939746506,0.36359673388294944,0.4014527765570545,0.37430933959596,0.4009435171973984,60.4,60.5,3.530319800632351,55,67,55.9,64.2,22.55,22.5,3.859029057050218,17,30,17,27.200000000000003,0.00020247731910000977,0.00009327742763076409,0.0004245948567548451,0.00008683831603573179,0.001986531357976031,0.00008805475190592823,0.0001306956291645674,61.450337922973176,22.573815593758418,90.61268185767632,0.7561958488936711,332.6852275814512,0.7561958488936711,165.05372933977063,0.9241666666666666,0.8333333333333334,0.34186300716826284,0.4,2,0.7000000000000001,1.2300000000000004,3477.1117055104005,3265.3420618054824,696.0589354269409,2771.1066374286183,5231.784577872653,2936.1974591666185,4104.636627827261,0.25818690591896737,0.26338491747264203,0.024674246968032276,0.21940961317179986,0.30924050380841145,0.22499778344973964,0.28043351253073906,0.1270406191617471,0.13125138141389617,0.08027440942496454,-0.060982696967939,0.24664555456739837,0.027463022551631782,0.22392981595186412,0.40792379936206624,0.40291095802645394,0.01392728741179855,0.38916053575541365,0.43856857507409164,0.39458666608987747,0.4285803336176183,0.5091083851885807,0.5056328382163742,0.027665421546769868,0.46227543122811043,0.5554114142720933,0.47945658814087566,0.5394904525837013,0.6040585394752163,0.6035714285714285,0.0797647249494799,0.48333333333333334,0.7619047619047619,0.5,0.7155844155844157,0.8865299608141373,0.8918128654970761,0.02934250012928286,0.8235294117647058,0.9259259259259259,0.853781512605042,0.9166666666666666,0,0,0,0,0,0,0
