parameter_value,collapse_rate,mean_survival_epochs,final_population_mean,final_population_median,final_population_stddev,final_population_min,final_population_max,final_population_p10,final_population_p90,collapsed_mean,collapsed_median,collapsed_stddev,collapsed_min,collapsed_max,collapsed_p10,collapsed_p90,survival_epochs_mean,survival_epochs_median,survival_epochs_stddev,survival_epochs_min,survival_epochs_max,survival_epochs_p10,survival_epochs_p90,mean_population_mean,mean_population_median,mean_population_stddev,mean_population_min,mean_population_max,mean_population_p10,mean_population_p90,min_population_mean,min_population_median,min_population_stddev,min_population_min,min_population_max,min_population_p10,min_population_p90,mean_fitness_mean,mean_fitness_median,mean_fitness_stddev,mean_fitness_min,mean_fitness_max,mean_fitness_p10,mean_fitness_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_stddev,gini_coefficient_min,gini_coefficient_max,gini_coefficient_p10,gini_coefficient_p90,total_births_mean,total_births_median,total_births_stddev,total_births_min,total_births_max,total_births_p10,total_births_p90,total_deaths_mean,total_deaths_median,total_deaths_stddev,total_deaths_min,total_deaths_max,total_deaths_p10,total_deaths_p90,treasury_ratio_mean,treasury_ratio_median,treasury_ratio_stddev,treasury_ratio_min,treasury_ratio_max,treasury_ratio_p10,treasury_ratio_p90,max_treasury_reserve_mean,max_treasury_reserve_median,max_treasury_reserve_stddev,max_treasury_reserve_min,max_treasury_reserve_max,max_treasury_reserve_p10,max_treasury_reserve_p90,birth_death_ratio_mean,birth_death_ratio_median,birth_death_ratio_stddev,birth_death_ratio_min,birth_death_ratio_max,birth_death_ratio_p10,birth_death_ratio_p90,atp_variance_mean,atp_variance_median,atp_variance_stddev,atp_variance_min,atp_variance_max,atp_variance_p10,atp_variance_p90,wealth_concentration_index_mean,wealth_concentration_index_median,wealth_concentration_index_stddev,wealth_concentration_index_min,wealth_concentration_index_max,wealth_concentration_index_p10,wealth_concentration_index_p90,median_mean_atp_divergence_mean,median_mean_atp_divergence_median,median_mean_atp_divergence_stddev,median_mean_atp_divergence_min,median_mean_atp_divergence_max,median_mean_atp_divergence_p10,median_mean_atp_divergence_p90,mean_gini_coefficient_mean,mean_gini_coefficient_median,mean_gini_coefficient_stddev,mean_gini_coefficient_min,mean_gini_coefficient_max,mean_gini_coefficient_p10,mean_gini_coefficient_p90,max_gini_coefficient_mean,max_gini_coefficient_median,max_gini_coefficient_stddev,max_gini_coefficient_min,max_gini_coefficient_max,max_gini_coefficient_p10,max_gini_coefficient_p90,reproductive_inequality_index_mean,reproductive_inequality_index_median,reproductive_inequality_index_stddev,reproductive_inequality_index_min,reproductive_inequality_index_max,reproductive_inequality_index_p10,reproductive_inequality_index_p90,survival_inequality_index_mean,survival_inequality_index_median,survival_inequality_index_stddev,survival_inequality_index_min,survival_inequality_index_max,survival_inequality_index_p10,survival_inequality_index_p90,top_decile_persistence_mean,top_decile_persistence_median,top_decile_persistence_stddev,top_decile_persistence_min,top_decile_persistence_max,top_decile_persistence_p10,top_decile_persistence_p90
30,0,500,8.5,9,1.2773327473170102,5,10,7,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,13.0649,13.083,0.6717905296961797,11.608,14.178,12.0548,13.7846,5.85,6,1.1821033884786187,3,8,4,7,0.5123423034032294,0.5047736367258009,0.059884924404224354,0.3938954465656216,0.6057164999125786,0.45334879987627436,0.6000385601424387,0.6233419428561852,0.6162215174433445,0.0678192506247078,0.4744437895228908,0.7588286977932445,0.5579174892863379,0.7128022439316839,13.05,13,1.9594574974238472,9,17,11,15.200000000000003,24.55,24,2.8186409565791215,21,32,21.900000000000002,27.300000000000004,0.5986718414407666,0.5866312706182545,0.09755770201411271,0.4795998731513496,0.8148228901923684,0.48996565488304084,0.7195575960423817,756.8512785508955,750.8700522850738,149.37551865018213,480.41766604766275,1125.0876556961673,628.1233351150352,920.2811532469232,1.7225000000000001,1.5,0.7373152459632342,1,4,1,2.5500000000000007,5807.78212824772,5915.077328243592,2720.7999348161634,792.7889994514062,10946.82513764566,1823.8315470661935,8820.05137085944,0.40188658166561664,0.36648470527805727,0.10668252997678998,0.2737099365095638,0.6645261518365824,0.3085581130529466,0.5637369668115577,0.5878529488785352,0.5028513539511706,0.3093162997107854,0.027439658644472526,1,0.22275618409504694,1,0.4920694837070257,0.48996175500045686,0.039479728859823114,0.4259061679049772,0.5611104096023222,0.44700458027375883,0.5524621203821878,0.7731973352637767,0.7626604134089143,0.03500916794380686,0.7158717792677466,0.8495639520326007,0.74831289595335,0.8372985746954664,0.9646880080703613,1,0.04968884713231446,0.8235294117647058,1,0.9159090909090909,1,0.8694579571998051,0.875,0.030332293457856575,0.7619047619047619,0.90625,0.8540372670807452,0.89,0.17779999999999999,0.16999999999999998,0.10560283090304372,0.048,0.526,0.08120000000000001,0.2622000000000001
60,0,500,7.85,8,1.4964871146156007,4,10,6,9.100000000000001,0,0,0,0,0,0,0,500,500,0,500,500,500,500,12.743500000000001,12.937000000000001,0.6960858613100752,11.188,13.754,11.8656,13.452000000000002,5.5,6,1,3,7,4,6.100000000000001,0.5299767376629612,0.5340941118016704,0.03412993640882178,0.44201787799381675,0.5837430614680901,0.4967672317151945,0.5724652783747352,0.5567153155246747,0.5658427471013495,0.12845542169247567,0.1808029149855803,0.7399287527720838,0.3994784597116061,0.6958608574691759,13.25,13,2.1490511982341367,9,18,11,16,25.4,25,2.233712981609438,22,31,23,28,0.5574709489312167,0.5439737236620085,0.0790118725185953,0.4122381421268219,0.7543856517164114,0.4728070181746614,0.6458253514776574,725.8793252690614,705.051228691821,138.6107442655832,538.3335619974621,1070.0098814517833,600.9137600254462,900.1217806724774,1.4708333333333332,1.2916666666666665,0.44366479496619704,1,2.5,1,2,6433.522721003116,6562.337573186989,2920.254307465048,1213.8802803968597,11775.918545256322,3016.9587973933894,10014.551404165559,0.3699341492238974,0.3423816505738847,0.08587844549516097,0.2356563628993452,0.5843464467350272,0.30333557048639237,0.4772975024742988,0.45062706071267894,0.44924311752088986,0.4230046941011575,-0.10467471614891716,1,-0.06052447505338687,1,0.48512345119349076,0.4906124262217651,0.06279950739987554,0.3324275618087066,0.5921329336808302,0.42385271362818316,0.5583379562851825,0.7897270461826921,0.792800229227715,0.03539255336193134,0.7390781558785983,0.8737524642136872,0.7422896756188394,0.8273841906971623,0.9381493506493506,1,0.12733099816124874,0.4444444444444444,1,0.8818181818181817,1,0.8789735565587599,0.88,0.014621745537417205,0.8333333333333334,0.9032258064516129,0.8689723320158103,0.8928571428571429,0.1794,0.159,0.11678157749450581,0.05,0.468,0.055400000000000005,0.3182000000000001
90,0,500,8.55,9,1.503504677674624,5,10,6.9,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,13.158299999999997,13.242999999999999,0.8785088502684535,11.614,14.922,11.969,14.082799999999999,5.85,6,1.5312533566021214,3,9,4,7.100000000000001,0.5272750222339735,0.5295874412582039,0.04067909936651769,0.4320759428203201,0.6152930640727361,0.47678446609761604,0.5708264666479641,0.5917294929222254,0.6115755158758962,0.1179412059381815,0.32180375232382,0.7473930068354271,0.44371854174906095,0.7462439347512406,13.2,14,2.0925934551223877,9,16,10,15.100000000000001,24.65,24,2.9784312366712355,20,31,20,28,0.5703449671983367,0.5656540995102834,0.05670143555351578,0.47404653027089955,0.6792359757068626,0.4967225537397269,0.628597226605096,732.9418902297236,704.7715403146517,102.40754796213814,544.0342994673152,946.3888809933202,634.1955351297753,890.4275801732889,1.7583333333333333,1.3333333333333333,0.939663682525461,1,5,1,2.5500000000000007,6004.826174068685,6176.020882206589,2741.4730600454222,1511.7817541717275,10868.636660837194,2750.178701174459,9636.296580127078,0.37865618984787813,0.3683959796898819,0.08021848685717681,0.24114910202801773,0.5619198425609783,0.286257654132842,0.45616693162577915,0.515931805614058,0.5775435797348158,0.4334921243484121,-0.14750311466399804,1,-0.05679444646624632,1,0.49312505146794755,0.4927850425047925,0.052688265660842774,0.41294123812531397,0.5859602724354842,0.43149840635438985,0.5673670370809127,0.7751941495487041,0.7746104451930136,0.03453625393983948,0.7047680256603368,0.8395973633703346,0.7339304624130195,0.8198915506436304,0.9742857142857144,1,0.04329765255521344,0.8571428571428571,1,0.9257142857142857,1,0.8744000708657091,0.875,0.018868723775038662,0.8260869565217391,0.9032258064516129,0.85,0.8928571428571429,0.1767,0.155,0.08956567716662331,0.034,0.382,0.0884,0.2698000000000001
120,0,500,7.7,8,1.5593520921743174,5,10,6,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,12.749200000000002,12.759,0.7931653839621277,11.412,14.494,11.6748,13.870000000000001,5.5,5,1.0513149660756937,4,8,4,7,0.5160953665352087,0.5242268638880385,0.05752523676461885,0.40089616439222286,0.617753205609206,0.4290929946971672,0.576310781998943,0.5919513548102004,0.5708462928763967,0.13684550885373356,0.34204023570153824,0.8269895503763884,0.42074458858157654,0.7617331565102257,12.9,13.5,2.1980852911951394,9,16,10,15.100000000000001,25.2,25.5,2.46234804500437,21,29,21.900000000000002,28.1,0.5713719255328297,0.5779749609221849,0.0687511913518958,0.44060240340569856,0.6759022078653578,0.4806267624521382,0.647041686838029,752.9162995393563,718.1866652555823,156.6978508068114,561.3711005114126,1107.3732516357682,573.4056849751137,932.2222059953,1.4708333333333334,1.3333333333333333,0.6920998432180551,1,4,1,2,7476.825409181426,6950.481446770711,2701.362932505832,3699.641582419276,11645.191933054115,4615.243988538148,11277.456607002865,0.4419048667193598,0.42700688011852617,0.12577641737060816,0.26545330696286784,0.7041952158023088,0.27911946730698617,0.6340155751449796,0.434304251799014,0.25956832173514455,0.4406740637911607,-0.34672431935673065,1,0.0403000908979851,1,0.47959926932187125,0.4827761138472641,0.051835690158017124,0.3849502302941338,0.5538620905301934,0.41438559120393903,0.5448628576338453,0.7906523394748721,0.7793282342470534,0.038197538510853495,0.7338354512949068,0.8638807346917157,0.7470123454246772,0.8529067264461667,0.97,1,0.08508681497077765,0.6666666666666666,1,0.9200000000000002,1,0.8774498222084428,0.8823076923076922,0.019353463771395685,0.8095238095238095,0.896551724137931,0.8629870129870131,0.8932266009852218,0.16640000000000002,0.15200000000000002,0.08153939958210708,0.066,0.324,0.085,0.29480000000000006
150,0,500,8.2,8.5,1.7350868323485926,5,11,6,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,12.9815,13.113,0.9054933810679648,11.538,14.622,11.747,13.9226,5.7,6,1.5927467172350909,3,8,3,7.100000000000001,0.5241973114606483,0.5132802296047968,0.055678705509664195,0.4421380784511509,0.6900932041765937,0.47444157946336846,0.5804686676732765,0.5872226732885405,0.5877469921409249,0.12862461815035406,0.3855355721720588,0.8115005874948811,0.3905074976355554,0.7337766357241933,12.95,13,1.9049796241485246,9,17,11,16,24.75,24.5,2.9535883617265144,20,32,21,28.200000000000003,0.5407548860452214,0.5375445180827656,0.06517157613147305,0.4301900338546519,0.6584432428812578,0.4732455687192655,0.6480296682420966,731.1744537902935,727.6912566644198,149.08142089265561,498.8636465064026,1178.3306636380478,555.3331918363318,877.3845703860726,1.4624999999999997,1.3333333333333333,0.4487433721349962,1,3,1,2,8107.89716189484,7597.387484150428,4801.542833179001,2780.1361743711104,25258.90795457345,4180.953039478549,11225.924891821469,0.3944083301604197,0.37341406967049007,0.11740972034808378,0.26733661303037404,0.7038148946079421,0.2739270197089794,0.5693080030021499,0.47124186012813585,0.4210232677390496,0.4642758255797053,-0.2868179487864661,1,-0.11611999778904372,1,0.4845285025977925,0.47439850497613983,0.06148413721774146,0.37484190253026795,0.6188119868365863,0.4262797106921077,0.5508010049809328,0.779225146239864,0.7887775957908292,0.045953986572414285,0.7181536645045036,0.8865070143225741,0.7203259799413412,0.8327581671575868,0.9688863220113217,1,0.05393715205336417,0.8333333333333334,1,0.9027972027972028,1,0.8727496799697889,0.8775,0.022304471890824313,0.8095238095238095,0.90625,0.8483333333333334,0.8935714285714287,0.14350000000000002,0.091,0.15305021535774668,0.012,0.714,0.043199999999999995,0.26080000000000003
180,0,500,7.9,8,1.7441631985447617,4,10,6,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,12.705799999999998,12.705,0.7814111122295289,10.894,13.918,11.9996,13.869,5,5,1.4509525002200232,2,7,3,7,0.5329696025008279,0.5345425367680925,0.06375549491636683,0.3754665682305083,0.6415147068370948,0.45124168504923046,0.6047415126663711,0.5770506974870809,0.570859847954577,0.11889414649059964,0.3075151445024969,0.8288096539719181,0.4506176625931943,0.7024697729843592,13.3,14,2.408318915758459,8,18,10,16,25.4,25,2.643761275949575,22,31,22,29.1,0.5980770973469156,0.5956789989749254,0.07332648368063693,0.4919110302529529,0.7313781890250577,0.5124290248084835,0.6893698001966942,741.3970140160916,665.5489446332276,183.2266019635666,492.534137478608,1147.5633311915858,591.9929300643021,1004.8533007815004,1.6416666666666668,1.4166666666666665,0.6064347927805074,1,3,1,2.5500000000000007,6410.82812747258,6116.184309128619,4112.400223941292,765.2184109588643,14580.149501146088,1399.9500668423202,12216.241829815388,0.385710815407136,0.3421866163415007,0.1158318352318305,0.26684836051991034,0.699122280106916,0.28769794682703825,0.5146894293748983,0.42126873938131915,0.37656271298041616,0.4958048630570483,-0.46001486804058667,1,-0.14851999591411777,1,0.48972558589917153,0.4912641508164183,0.050761583106717204,0.39654128666479954,0.5625197272452832,0.4277658271671188,0.5495115792469542,0.7876506931046973,0.7814704118793437,0.04200328280952836,0.728019110609068,0.8910177826323897,0.7407525040606423,0.8310411471536783,0.9288888888888888,1,0.1268372133384339,0.5,1,0.7950000000000002,1,0.8745482398714494,0.8775,0.020561628472514443,0.8333333333333334,0.9032258064516129,0.8393333333333334,0.896896551724138,0.2197,0.208,0.12053088706568997,0.058,0.438,0.06760000000000001,0.39100000000000007
