parameter_value,collapse_rate,mean_survival_epochs,final_population_mean,final_population_median,final_population_stddev,final_population_min,final_population_max,final_population_p10,final_population_p90,collapsed_mean,collapsed_median,collapsed_stddev,collapsed_min,collapsed_max,collapsed_p10,collapsed_p90,survival_epochs_mean,survival_epochs_median,survival_epochs_stddev,survival_epochs_min,survival_epochs_max,survival_epochs_p10,survival_epochs_p90,mean_population_mean,mean_population_median,mean_population_stddev,mean_population_min,mean_population_max,mean_population_p10,mean_population_p90,min_population_mean,min_population_median,min_population_stddev,min_population_min,min_population_max,min_population_p10,min_population_p90,mean_fitness_mean,mean_fitness_median,mean_fitness_stddev,mean_fitness_min,mean_fitness_max,mean_fitness_p10,mean_fitness_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_stddev,gini_coefficient_min,gini_coefficient_max,gini_coefficient_p10,gini_coefficient_p90,total_births_mean,total_births_median,total_births_stddev,total_births_min,total_births_max,total_births_p10,total_births_p90,total_deaths_mean,total_deaths_median,total_deaths_stddev,total_deaths_min,total_deaths_max,total_deaths_p10,total_deaths_p90,treasury_ratio_mean,treasury_ratio_median,treasury_ratio_stddev,treasury_ratio_min,treasury_ratio_max,treasury_ratio_p10,treasury_ratio_p90,max_treasury_reserve_mean,max_treasury_reserve_median,max_treasury_reserve_stddev,max_treasury_reserve_min,max_treasury_reserve_max,max_treasury_reserve_p10,max_treasury_reserve_p90,birth_death_ratio_mean,birth_death_ratio_median,birth_death_ratio_stddev,birth_death_ratio_min,birth_death_ratio_max,birth_death_ratio_p10,birth_death_ratio_p90,atp_variance_mean,atp_variance_median,atp_variance_stddev,atp_variance_min,atp_variance_max,atp_variance_p10,atp_variance_p90,wealth_concentration_index_mean,wealth_concentration_index_median,wealth_concentration_index_stddev,wealth_concentration_index_min,wealth_concentration_index_max,wealth_concentration_index_p10,wealth_concentration_index_p90,median_mean_atp_divergence_mean,median_mean_atp_divergence_median,median_mean_atp_divergence_stddev,median_mean_atp_divergence_min,median_mean_atp_divergence_max,median_mean_atp_divergence_p10,median_mean_atp_divergence_p90,mean_gini_coefficient_mean,mean_gini_coefficient_median,mean_gini_coefficient_stddev,mean_gini_coefficient_min,mean_gini_coefficient_max,mean_gini_coefficient_p10,mean_gini_coefficient_p90,max_gini_coefficient_mean,max_gini_coefficient_median,max_gini_coefficient_stddev,max_gini_coefficient_min,max_gini_coefficient_max,max_gini_coefficient_p10,max_gini_coefficient_p90,reproductive_inequality_index_mean,reproductive_inequality_index_median,reproductive_inequality_index_stddev,reproductive_inequality_index_min,reproductive_inequality_index_max,reproductive_inequality_index_p10,reproductive_inequality_index_p90,survival_inequality_index_mean,survival_inequality_index_median,survival_inequality_index_stddev,survival_inequality_index_min,survival_inequality_index_max,survival_inequality_index_p10,survival_inequality_index_p90,top_decile_persistence_mean,top_decile_persistence_median,top_decile_persistence_stddev,top_decile_persistence_min,top_decile_persistence_max,top_decile_persistence_p10,top_decile_persistence_p90
30,0,500,8.1,8,1.8035053587243284,5,12,6,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,12.888600000000002,12.892,0.840362853959996,11.662,14.52,11.9378,13.954,5.25,5,1.332784974957958,3,8,4,7,0.5029410882910632,0.49954093881887734,0.05692543486415394,0.3917778778595593,0.5895795970391696,0.4222305953115855,0.5798431961170805,0.5930298928093213,0.6136042676821476,0.13086644544749698,0.26316389862701084,0.7827791728610999,0.4374728090014758,0.729785821056091,12.5,12.5,1.9056702094980709,8,16,10.9,15,24.4,24.5,2.9091507170885533,20,30,20,28.1,0.5802017924779653,0.5752357213741511,0.09135036750637249,0.4425072238339064,0.7753857890503152,0.47744046745609925,0.6783568652138465,757.1983306703588,770.3659715203983,106.60708566506378,557.6231486572664,1016.4028758276122,647.3838448023429,861.4843397948943,1.643333333333333,1.5,0.4767212580688393,1,3,1.18,2,6536.169955139256,6288.706731371396,2587.7484353524274,1073.118088384375,10593.889456164809,4151.1620920722535,10214.809692333856,0.4328781099278838,0.41070400790619166,0.14495062782036436,0.24910391083142008,0.763062974503427,0.2902826611556089,0.5891141665991926,0.49922606443076994,0.4394334206856505,0.3676594537544868,0.020479230771051404,1,0.05839387671264764,1,0.47802565727845436,0.4786737274154578,0.06626386049329665,0.3565394386026879,0.5719204310649652,0.3827066783337218,0.5602369287705975,0.7886311767510503,0.7911042924145959,0.038946051450513226,0.7141585436049709,0.8859522224796942,0.7426553362286719,0.8273823516490971,0.9916666666666668,1,0.02621325052190163,0.9,1,0.9933333333333334,1,0.8707769544714822,0.8775,0.023706612772992287,0.8,0.9,0.8483333333333334,0.8932266009852218,0.2062,0.148,0.115448598724144,0.064,0.468,0.08959999999999999,0.3516
60,0,500,8.5,9,1.4689774459950382,6,12,6.9,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,13.146099999999999,13.119,0.8037054907050676,11.628,14.82,12.151600000000002,14.1838,5.55,5.5,1.3562719801759993,4,8,4,7.100000000000001,0.5247194680353546,0.5059125804660705,0.04761217814641546,0.4587019412039389,0.608537704287697,0.4832673932295983,0.5958676585789006,0.6151665196016276,0.6292032934802962,0.1385748354849691,0.29478314223818475,0.8237346464887779,0.43332713847927545,0.7651516867000612,13,13,1.3377121081198773,11,16,11,14.100000000000001,24.5,24,1.9867985355975657,22,28,22,27,0.5721713198267058,0.5317887794891782,0.09663508240653207,0.44291978312879804,0.7818275145332677,0.4678096209544841,0.6891498180391665,731.2167117048639,715.1630351897049,86.05064267509724,624.3772573230762,956.8273437092321,642.9985197147207,835.2440743155624,1.608333333333333,1.3333333333333333,0.7310470741076828,1,4,1,2.1000000000000014,6446.505425849288,6450.323860766177,2235.412153955898,959.575915607381,9398.72664735169,4278.8527853382975,9108.759448915023,0.44384973987370213,0.39882977107433426,0.1555159274798268,0.25720924808774603,0.7612063544633937,0.2926568839075887,0.6137659736440133,0.5870920405924016,0.619339384295494,0.43446197181387514,-0.2751747863739952,1,-0.0878047286931622,1,0.4858406501167164,0.4938922792285004,0.06710192716439584,0.3426433550413638,0.5885432533345057,0.39648552153510186,0.5551168434499429,0.7784660946910711,0.7737300352536622,0.04217875027764766,0.7134796800314396,0.8598272992826267,0.7344728839620333,0.8301500253938381,0.9694815601065601,1,0.051545389229527304,0.8461538461538461,1,0.9038961038961039,1,0.8679915277958756,0.875,0.028426079736579665,0.7727272727272727,0.8928571428571429,0.8326086956521739,0.8888888888888888,0.15209999999999999,0.10500000000000001,0.10661781227701514,0.058,0.426,0.0618,0.32
90,0.05,497.3,7.2,7.5,2.3973669767168797,1,11,5,10.100000000000001,0.05,0,0.22360679774997888,0,1,0,0,494.85,500,23.031500168247824,397,500,500,500,12.590122869955156,12.54,0.8367618513501349,11.228,14.442,11.711811659192826,13.5686,4.9,5,1.6189665319514632,1,8,3,6.100000000000001,0.5079849504112285,0.5348651943557046,0.1285540283024298,0,0.6370835836475577,0.4626456563379628,0.5818287581135397,0.5436664014642254,0.545938047896622,0.19992600555622594,0,0.8059970707725214,0.34750539519864415,0.7790910597792403,13.95,14,2.258900524358558,8,18,11.899999999999999,16.1,26.75,26,3.7116459676905724,20,34,22,31.1,0.596756371234986,0.6072289943883156,0.08833331636137443,0.44682091258602497,0.7445587612022703,0.48681910382349297,0.6898201890697829,693.8936823263526,708.1897505944553,159.99967246717293,390.15360840214396,1035.91089020009,526.1831212025343,858.5725207081125,1.7982142857142853,1.5,0.9322390377276744,0.7142857142857143,4,1,3.1000000000000014,5259.396717258327,4809.435043184021,3303.0767646851173,0,11016.85007014781,1709.2039198417967,9668.02478454085,0.4655734664153471,0.4256949279740808,0.19363566713974767,0.29291194381119495,1,0.3059249635487076,0.761720776428012,0.3910982516045645,0.16162039752467772,0.4519201828148972,-0.1863438297045152,1,-0.062213622156497006,1,0.46987260138601383,0.4564394905838642,0.06054082980986393,0.3511385746880538,0.5754361097764392,0.3949241926361088,0.5528962296093768,0.7779326017179042,0.7751440416673394,0.045479320640628144,0.6983707384523662,0.8650042276701512,0.7171992877936806,0.8212526034947819,0.9412453314659197,1,0.09443726933115436,0.7142857142857143,1,0.7483333333333333,1,0.8812134581113262,0.8846153846153846,0.025799103477952647,0.8181818181818182,0.9117647058823529,0.8468181818181818,0.9035282258064516,0.18123721973094173,0.158,0.08159042266886632,0.052,0.35874439461883406,0.08959999999999999,0.28100000000000014
120,0,500,7.65,7.5,1.9269556026896009,4,11,5,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,12.738199999999999,12.913,0.8342774749824892,10.866,14.16,11.9046,13.783,5.2,5,1.3218806379747876,3,8,3.9000000000000004,7,0.523832674041045,0.5231702378422022,0.04290313121983895,0.43765178195374316,0.5973184471024838,0.4619135972076873,0.5886005815487279,0.5593826206409853,0.5723185431097912,0.15821040240652443,0.24962500376117477,0.7566648055856712,0.36340227656291896,0.7563590111932923,13.65,13,1.8431951662948316,10,17,12,16.1,26,26,2.752988806446741,22,33,23,28.300000000000004,0.5610261726651065,0.5551284599812814,0.09523787694557741,0.43971524354814545,0.7672538521048284,0.45476308257860965,0.6756285261186085,696.8172055518221,693.1331785538409,97.43140911903377,496.8756661975037,922.2025777978694,563.5405765999601,800.4624636775958,1.6083333333333336,1.4166666666666665,0.7138459381349823,1,4,1,2.0500000000000007,6630.907264161511,7084.876145459284,2844.0088511023564,841.2143767650028,11015.151726331658,2927.268548565007,9360.244967167073,0.4138345202529014,0.37254350109583345,0.1298633280897758,0.2516462810131095,0.7296524634120755,0.27777299993342947,0.5746575546186253,0.4160112409425059,0.32966938803075374,0.5011811339154051,-0.36774330565032015,1,-0.223409895267869,1,0.48323239623470843,0.48810372564857496,0.06629498974851453,0.3575852412340391,0.6086787414453741,0.4057457741899987,0.5565493074572353,0.7887202438666006,0.7737467332504795,0.04229127543407771,0.7308677659444796,0.8906647567182086,0.7500271100024949,0.8347113576704744,0.9671798911872441,1,0.057817131372295175,0.8235294117647058,1,0.8646153846153847,1,0.879202973277307,0.8846153846153846,0.020161318492561784,0.8260869565217391,0.9090909090909091,0.8606060606060607,0.8938940092165899,0.21470000000000003,0.203,0.13117007842371753,0.052,0.588,0.057600000000000005,0.3268000000000001
150,0,500,7.8,8.5,2.284962282309918,4,11,4.9,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,12.839500000000001,12.519,0.9388534721165295,11.518,14.488,11.8906,14.13,5.45,5.5,1.4680814547887786,3,8,4,7.100000000000001,0.5208541664687991,0.5218004037688971,0.047332836619034216,0.4172843764478811,0.6115227057085,0.47775565207293397,0.57888805288733,0.5820037288605935,0.6055737329568471,0.14855125773085615,0.30441832057460105,0.7766253817644546,0.35908929919261495,0.7518472996945342,13.05,13,1.2763022245616644,11,16,11,14,25.25,25,2.881428739175649,22,31,22,29.1,0.5970876860810154,0.597212494330346,0.08353295639905985,0.4783068081917721,0.7710349746362067,0.49883358788382137,0.6876885889953526,789.235178355241,784.2145122674235,141.64846548521385,542.5917451913269,1081.2631951087733,641.9292304876983,992.170106307312,1.55,1.5,0.6663376381033992,1,4,1,2,7525.386628067793,7734.708055031736,4739.163922447353,1073.1273228355994,23020.897963487267,1975.6418744934276,10931.526598278768,0.4556584895393619,0.43014709869508694,0.1326269890152095,0.29281458718665504,0.8356795694234453,0.3368895963130756,0.6026894497300797,0.44305276224134377,0.4292279190297854,0.4454314212063784,-0.32057837638221554,1,-0.1830568123102932,1,0.4874228866262449,0.4904917448362647,0.05917947199595315,0.386015007012464,0.5800551974382345,0.428829272385659,0.5641181033659777,0.7906275980434897,0.7851811194709806,0.031978303398013795,0.7329256850323305,0.8604820474361304,0.7552852966545904,0.833070617734313,0.9435314685314685,1,0.12165418334308563,0.5714285714285714,1,0.7615384615384615,1,0.8708617568142767,0.88,0.031281334635088545,0.7727272727272727,0.9032258064516129,0.8318181818181818,0.896896551724138,0.2021,0.196,0.09722134268608006,0.062,0.386,0.08120000000000001,0.30840000000000006
180,0,500,8.7,9,1.218281792655455,6,11,7,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,13.229,13.2,0.6081812402998233,11.964,14.662,12.6778,13.868,5.85,6,1.1367080817685318,4,8,4.9,7.100000000000001,0.5395756786799668,0.5343146035129371,0.03892937701264162,0.48782192195667223,0.6362951193913648,0.4951436973703172,0.5807558815261042,0.5870500524826463,0.5962860058939314,0.07750521903163085,0.4320039914013697,0.7035415907539496,0.4723872151057321,0.684612893900845,13.2,13,1.6415653633362466,10,17,11.899999999999999,16,24.5,24,2.3508117299081364,21,29,22,28.1,0.5638739070117688,0.5385978709481425,0.07663190817646923,0.43047603024091646,0.7008600187486159,0.4805750560946571,0.6501255539246943,746.3448739584626,750.3130008376438,94.34015475977797,533.3831740370522,883.5744123808047,631.2030840125375,850.0445098893891,1.6291666666666664,1.3333333333333333,0.7485243768175213,1,3,1,3,6064.951713983882,6915.8814584366855,2426.9831625740344,1492.3856976187697,9295.390068421668,2798.929952420451,8896.21406835505,0.36898767599603327,0.3430567724052852,0.1132563946637763,0.2589637928545199,0.6231256797624118,0.26617378892457166,0.5817418559062129,0.4410805053946067,0.3131322328294185,0.362462392560409,-0.18465039614256698,1,0.04577479509917603,1,0.48660569924167596,0.4879946487071757,0.0377561763560376,0.4076454139848312,0.5749813279908005,0.45212057052544846,0.5393271630632149,0.7715699459503046,0.775234940575609,0.024186997377194035,0.7221887248165162,0.8073255447924227,0.7391904763430027,0.797587106290589,0.963965874811463,1,0.06161738900782044,0.8333333333333334,1,0.8461538461538461,1,0.8655653600522415,0.875,0.043461429644893454,0.6956521739130435,0.896551724137931,0.8532467532467531,0.8932266009852218,0.14450000000000002,0.124,0.09018081252333238,0.028,0.382,0.042,0.2462
