parameter_value,collapse_rate,mean_survival_epochs,final_population_mean,final_population_median,final_population_stddev,final_population_min,final_population_max,final_population_p10,final_population_p90,collapsed_mean,collapsed_median,collapsed_stddev,collapsed_min,collapsed_max,collapsed_p10,collapsed_p90,survival_epochs_mean,survival_epochs_median,survival_epochs_stddev,survival_epochs_min,survival_epochs_max,survival_epochs_p10,survival_epochs_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_stddev,gini_coefficient_min,gini_coefficient_max,gini_coefficient_p10,gini_coefficient_p90,mean_fitness_mean,mean_fitness_median,mean_fitness_stddev,mean_fitness_min,mean_fitness_max,mean_fitness_p10,mean_fitness_p90,treasury_ratio_mean,treasury_ratio_median,treasury_ratio_stddev,treasury_ratio_min,treasury_ratio_max,treasury_ratio_p10,treasury_ratio_p90,mean_population_mean,mean_population_median,mean_population_stddev,mean_population_min,mean_population_max,mean_population_p10,mean_population_p90,population_volatility_mean,population_volatility_median,population_volatility_stddev,population_volatility_min,population_volatility_max,population_volatility_p10,population_volatility_p90,total_births_mean,total_births_median,total_births_stddev,total_births_min,total_births_max,total_births_p10,total_births_p90,total_deaths_mean,total_deaths_median,total_deaths_stddev,total_deaths_min,total_deaths_max,total_deaths_p10,total_deaths_p90,role_entropy_mean,role_entropy_median,role_entropy_stddev,role_entropy_min,role_entropy_max,role_entropy_p10,role_entropy_p90
0.2,0,500,52.35,52.5,2.323223713087621,48,56,49.9,56,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.5385137758177072,0.5410364600682258,0.03457571778226275,0.4823170616806099,0.598400230585063,0.4903221123678853,0.5782553545376546,0.5502504400974851,0.55060317048894,0.02312170605591895,0.49900720805873583,0.5803097309569438,0.5177673866763884,0.5793481843916655,0.0011180406438174827,0.0008008741170545562,0.0014048774778786552,0.0007542887765515508,0.007085396983473784,0.000772644490051846,0.0008548877887093341,47.9597,48.429,2.2939249999211304,43.804,50.714,45.2092,50.4034,6.612119984523652,6.7779546338435965,0.7408088824230089,4.953493716560035,7.82966052903956,5.546836716757083,7.335796399508597,73.35,73,5.760802210218917,63,84,66,79.4,41,41,5.457973404498278,32,51,34.9,49.1,2.3145872483732854,2.316494436660661,0.007660296468050262,2.286734158337225,2.321928094887362,2.310177838527196,2.3204232247175733
0.30000000000000004,0,500,53.85,54,1.8144159564878983,51,57,51,56,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.5482817762662551,0.5473834938046953,0.03595329689373268,0.4594149333600546,0.6244703801449326,0.5160746207086938,0.5867341143479224,0.5360820213746924,0.5318794760639305,0.021074100857514103,0.5021692684402844,0.5889891834441933,0.5157858123384247,0.5659108406220332,0.002201881856655113,0.000824744940163535,0.0061684859250972154,0.0007745794589961911,0.028408641270510668,0.000781482761631943,0.0008684330907833209,48.9591,48.931,1.3892884168750403,46.356,52.282,47.315799999999996,50.3334,6.906039278538941,6.925646610092452,0.5189386773195958,5.4809911512426295,7.804363907455887,6.3941705196450425,7.492572949074465,78.5,79.5,5.433812270356208,62,85,73.6,84,44.65,45.5,5.94956875925076,26,51,40.300000000000004,49.2,2.3163533479056477,2.317604168156925,0.004684466701459348,2.3044004052608664,2.321928094887362,2.3099123903024417,2.3209299320006815
0.4,0,500,53.2,54,2.3078812338319508,47,57,50.8,55.1,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.548167831482995,0.5427136952418292,0.04198087930925679,0.45905418531192366,0.6379604630351562,0.5110593709990422,0.6005173491858681,0.543221344098976,0.5419363852986359,0.019695251764199118,0.519261370616976,0.5924451258034454,0.5225188143952608,0.5702932506226163,0.002284473951367221,0.0008045749182656604,0.00659818605361048,0.0007789881802638569,0.030316878291041974,0.0007807558212522748,0.000852755069178916,48.87599999999999,49.028,2.1939427618115435,43.612,51.604,46.101600000000005,50.926199999999994,6.734125412601098,6.832719185517989,0.5504671005610537,5.3794140944902225,7.599567356106524,6.049488478848577,7.345965982359877,76.95,78,5.394685493978993,61,85,71,82.2,43.75,44,5.359448125556056,27,51,39.7,48.2,2.315521572240213,2.3157807574358227,0.004628567012925624,2.303067222563988,2.321928094887362,2.3109587649111276,2.3204312121896615
0.5,0,500,53.5,54,2.3508117299081364,49,57,50.9,56.1,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.5518598885657359,0.548874842462699,0.03438915415519711,0.5106098511277618,0.6312831702921664,0.5149786727086451,0.6073250481668937,0.5441211295586603,0.5410111630143282,0.02067402235589472,0.5167159322352576,0.5974903270732123,0.5215698754578982,0.5743861710054192,0.0018056956723085861,0.0008144045043174346,0.00443607121805818,0.0007833747012216945,0.020652278304747907,0.0007911856082953033,0.0008463742393997596,49.18480000000001,49.093,1.3953923274005853,46.4,51.226,47.507400000000004,50.632600000000004,6.809130405063266,6.843020882778,0.4914300580346086,5.694558806439684,7.71555597478236,6.362343348162325,7.308631846999717,79.5,80,6.194224814505168,68,89,70.9,87.1,46,46.5,7.319764160710443,31,57,35.800000000000004,54.2,2.315467270814339,2.3188582155539565,0.008814672067889478,2.2890117390802263,2.321928094887362,2.3022369261049267,2.3209299320006815
0.6,0,500,54.1,55,2.3819496658255224,48,57,51,56.1,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.5764644851756849,0.5758271203929423,0.019046672538571712,0.5453708815965549,0.614917308438907,0.5553002738629337,0.6003545976048754,0.5436967003293093,0.5450241978359163,0.020096865656274828,0.49979742522037823,0.5745636365999268,0.5151287709916289,0.568499752219496,0.007659457284452202,0.0008027552081319419,0.02146012980868876,0.0007674770144879917,0.0813760174541208,0.0007782327491164178,0.006530838249904521,48.9816,50.009,2.842973062056506,39.404,51.436,46.39940000000001,51.107600000000005,7.0259547933919295,7.129699316507651,0.5301932529629205,5.707705318251807,7.927512598539346,6.435284588523254,7.71445708716191,83.45,84.5,7.50771532982466,59,92,74,90.1,49.35,49.5,5.833433583098469,31,56,42.8,55,2.3140595243340334,2.3147443091254676,0.006499104357929462,2.295181457798237,2.321928094887362,2.307605069372999,2.3211142553079824
0.7,0,500,53.25,53,1.2085223687584246,51,55,51.9,55,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.6383479315826806,0.6368947204745906,0.011855360981941508,0.6165323101673154,0.6634680390066143,0.6249512881630485,0.6536932120588954,0.5489573984925904,0.5514085479098891,0.01767416606256244,0.5184746058349831,0.5785278516049431,0.5219216118369342,0.5725097854888597,0.0007963083648804041,0.0007948217757193967,0.000025451762496945674,0.0007564983169350378,0.0008707759419940907,0.0007708286522735695,0.0008223082829679203,49.0428,49.292,1.5934982899269152,45.022,51.31,46.7682,50.236799999999995,6.973995381206033,6.901993294768086,0.4387561640495607,6.530832718727365,8.225199085736465,6.545738209314232,7.427895525096069,88.55,89.5,6.954551709038061,73,100,77.9,96.2,55.3,55,7.153210541612177,40,67,44.800000000000004,62.400000000000006,2.3157495245839628,2.3178989326710293,0.005020117849458561,2.304323832783559,2.3208396243145395,2.3089066708910986,2.3204232247175733
0.7999999999999999,0,500,52.3,53,2.577228213247305,47,57,48.900000000000006,55.1,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.7146332087706286,0.7152947932790852,0.015077686831186439,0.6818105818067399,0.7416872731334183,0.6904532042294635,0.7284842247044024,0.553786187425479,0.5528208775592498,0.018251111849216822,0.5166447256614687,0.580943341768811,0.5335883635745743,0.5791376848687778,0.0008061092691623127,0.0007969183894571963,0.000055552341981085695,0.0007585488239779445,0.0010175457305659468,0.0007636150932403937,0.0008334579590347912,48.330400000000004,48.638000000000005,1.5229363051269362,44.576,50.466,46.0012,50.165,6.880807803272809,6.907661864128128,0.5289031096424789,5.356885662397529,8.04750172413772,6.360302262561955,7.342409292192463,88.85,90,8.839355775525489,69,102,77.7,99,56.55,57,7.444354978950935,41,69,48.6,65.4,2.3152319617602197,2.3179525047649037,0.009151712608806943,2.2796517807065175,2.321928094887362,2.309883551400685,2.3206269209849015
0.8999999999999999,0,500,52.55,53,2.781044862334261,46,57,49.8,56,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.7163823288523389,0.7161918421145694,0.0127393302629354,0.6891652141117267,0.738444638077807,0.7034573129300349,0.7313861525579308,0.5498315002185867,0.5503912162615681,0.018675767038311246,0.5202853540857505,0.5878502413254749,0.5245235072275108,0.5719717275760865,0.000819122757907507,0.0007974831549207649,0.00008534837412852618,0.0007572378687564936,0.0011652892298032683,0.0007677693064670864,0.0008395760716440487,48.617200000000004,49.045,2.027718178279792,41.922,51.394,47.07,50.6132,6.991171013008879,6.992281138632048,0.6162134514533189,5.346392802628692,8.088895103782738,6.366060603098837,7.7134148551664055,86.7,86.5,7.609550785551979,68,102,79.60000000000001,94.30000000000001,54.15,53,7.386153475111031,42,71,45.9,62.50000000000001,2.314073205164967,2.317728466012933,0.008587655994410956,2.2851405437971186,2.3208396243145395,2.306725601130202,2.3206269209849015
