parameter_value,collapse_rate,mean_survival_epochs,final_population_mean,final_population_median,final_population_stddev,final_population_min,final_population_max,final_population_p10,final_population_p90,collapsed_mean,collapsed_median,collapsed_stddev,collapsed_min,collapsed_max,collapsed_p10,collapsed_p90,survival_epochs_mean,survival_epochs_median,survival_epochs_stddev,survival_epochs_min,survival_epochs_max,survival_epochs_p10,survival_epochs_p90,mean_population_mean,mean_population_median,mean_population_stddev,mean_population_min,mean_population_max,mean_population_p10,mean_population_p90,min_population_mean,min_population_median,min_population_stddev,min_population_min,min_population_max,min_population_p10,min_population_p90,mean_fitness_mean,mean_fitness_median,mean_fitness_stddev,mean_fitness_min,mean_fitness_max,mean_fitness_p10,mean_fitness_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_stddev,gini_coefficient_min,gini_coefficient_max,gini_coefficient_p10,gini_coefficient_p90,total_births_mean,total_births_median,total_births_stddev,total_births_min,total_births_max,total_births_p10,total_births_p90,total_deaths_mean,total_deaths_median,total_deaths_stddev,total_deaths_min,total_deaths_max,total_deaths_p10,total_deaths_p90,treasury_ratio_mean,treasury_ratio_median,treasury_ratio_stddev,treasury_ratio_min,treasury_ratio_max,treasury_ratio_p10,treasury_ratio_p90,max_treasury_reserve_mean,max_treasury_reserve_median,max_treasury_reserve_stddev,max_treasury_reserve_min,max_treasury_reserve_max,max_treasury_reserve_p10,max_treasury_reserve_p90,birth_death_ratio_mean,birth_death_ratio_median,birth_death_ratio_stddev,birth_death_ratio_min,birth_death_ratio_max,birth_death_ratio_p10,birth_death_ratio_p90,atp_variance_mean,atp_variance_median,atp_variance_stddev,atp_variance_min,atp_variance_max,atp_variance_p10,atp_variance_p90,wealth_concentration_index_mean,wealth_concentration_index_median,wealth_concentration_index_stddev,wealth_concentration_index_min,wealth_concentration_index_max,wealth_concentration_index_p10,wealth_concentration_index_p90,median_mean_atp_divergence_mean,median_mean_atp_divergence_median,median_mean_atp_divergence_stddev,median_mean_atp_divergence_min,median_mean_atp_divergence_max,median_mean_atp_divergence_p10,median_mean_atp_divergence_p90,mean_gini_coefficient_mean,mean_gini_coefficient_median,mean_gini_coefficient_stddev,mean_gini_coefficient_min,mean_gini_coefficient_max,mean_gini_coefficient_p10,mean_gini_coefficient_p90,max_gini_coefficient_mean,max_gini_coefficient_median,max_gini_coefficient_stddev,max_gini_coefficient_min,max_gini_coefficient_max,max_gini_coefficient_p10,max_gini_coefficient_p90,reproductive_inequality_index_mean,reproductive_inequality_index_median,reproductive_inequality_index_stddev,reproductive_inequality_index_min,reproductive_inequality_index_max,reproductive_inequality_index_p10,reproductive_inequality_index_p90,survival_inequality_index_mean,survival_inequality_index_median,survival_inequality_index_stddev,survival_inequality_index_min,survival_inequality_index_max,survival_inequality_index_p10,survival_inequality_index_p90,top_decile_persistence_mean,top_decile_persistence_median,top_decile_persistence_stddev,top_decile_persistence_min,top_decile_persistence_max,top_decile_persistence_p10,top_decile_persistence_p90
30,0,500,8.05,8,1.2763022245616644,6,10,7,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,12.8679,12.864,0.5778816032444892,11.876,13.88,12.235399999999998,13.592400000000001,5.45,5,0.9445132413883327,4,7,4,7,0.5229586001239466,0.5178979615305667,0.04758558506024921,0.4042632899711945,0.6066197859541875,0.4767004084398007,0.5762537345792633,0.5614253730812357,0.5781066379475565,0.09464238400098682,0.3792551742257338,0.712480953088534,0.43007527484209424,0.658690574118714,12.1,12,1.9166857359844665,6,15,10.8,14,24.05,24.5,2.0641042405337657,19,27,21.900000000000002,26.1,0.5517497060471046,0.5526590575351111,0.0721726677980522,0.41644898893906784,0.677290078060069,0.46209944136272996,0.6207592773471031,767.7503146715184,722.0206068383225,177.24989929000785,595.6548625183882,1399.669738424664,636.9656583914516,852.3472898241461,1.525,1.5,0.5166100704712218,1,3,1,2,7318.057505543946,7820.32716556613,3037.0916972303808,1765.9852331459824,13849.923626979768,3368.899553355989,10902.320833180433,0.3750394646079232,0.3624857735222969,0.06726667226798799,0.27170669889380167,0.5135013816469193,0.29043518368351373,0.4628461123131905,0.28601767692014823,0.29788457494180687,0.35238046157765013,-0.3569579826960562,1,-0.1963766732664085,0.7070484778061856,0.4679131670457609,0.4642735988333889,0.03912818083502459,0.3733877670888534,0.5171737676918368,0.4304240593086256,0.5162074505554334,0.7745314360084912,0.7707119748755019,0.03571619628494202,0.7037623495619667,0.8440261813791449,0.7348120004015135,0.8217129903085786,0.9633333333333333,1,0.14903196407411887,0.3333333333333333,1,0.9933333333333334,1,0.8720475551654042,0.8775,0.016999005312216143,0.8181818181818182,0.8888888888888888,0.8556390977443609,0.885042735042735,0.12389999999999998,0.093,0.08082072428334337,0.03,0.318,0.0538,0.22560000000000002
60,0,500,8.2,8.5,1.6091841672756186,6,11,6,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,12.8766,12.847999999999999,0.8106779748749613,11.162,14.444,11.8336,13.684000000000001,5.5,6,1.2354415362426845,3,8,3.9000000000000004,7,0.5162426312631256,0.513345609214069,0.03987287866811128,0.4395967229603423,0.5720200526815004,0.4574687089461896,0.5582429517607825,0.5800666165079174,0.5742539912735007,0.12308104476080088,0.34203625743789595,0.8087852799832997,0.4448217791579897,0.7378705511537562,12.9,13,1.4473205733717958,10,16,11,15,24.7,24.5,2.341839133312916,21,30,22,27.1,0.5848841314497775,0.5949674617911604,0.10221204998454392,0.4471460959785239,0.8094845669686009,0.477528822556393,0.7169721567877869,744.7579052255493,738.8168839413971,100.23540069247417,613.6333632642634,988.7514286485608,625.4287478586812,854.6557309443982,1.7333333333333336,1.5,0.9198906622035886,1,5,1,2.5500000000000007,6139.635657941818,7433.980196057921,3240.7569035507327,564.0451817545127,11022.56832741513,1881.0856524002966,9306.993681174179,0.3848946171811555,0.3478526299886172,0.1053629171750703,0.2690704998560503,0.6707505130213087,0.29191642326838074,0.4844332542842697,0.4290751782829997,0.31690737848753797,0.4377434667955782,-0.28064325968164583,1,-0.06883617374168156,1,0.4835415904144836,0.47595769771633745,0.04738708999586774,0.4143606149944344,0.5893436591331366,0.42474776859440133,0.5378254980267999,0.7838801380680404,0.7733051738691381,0.034469138603329126,0.7358477380836849,0.8547054946084763,0.7478415745304835,0.84342577081973,0.9660200216450218,1,0.07682001739678904,0.6875,1,0.9038961038961039,1,0.8665408854430595,0.8775,0.0304565159719959,0.782608695652174,0.9,0.8181818181818182,0.8892857142857142,0.15360000000000001,0.133,0.09364119651206154,0.042,0.38,0.0678,0.2982
90,0,500,7.95,8,1.700619082322051,4,10,6.7,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,12.800599999999998,12.785,0.8421339060918245,11.04,14.624,12.1844,13.8318,5.45,5.5,1.3168942730211068,3,8,3.9000000000000004,7,0.5245399137772075,0.5228549874066752,0.05573793925680786,0.4279082801080153,0.6282481874366728,0.45537168513696963,0.5973588446130044,0.5663424236997823,0.5657607447265534,0.11140691686166958,0.34040035534424745,0.7745539235462567,0.41972236808184316,0.6820307280466962,12.35,12.5,2.7003898354048617,4,16,9.9,15,24.4,25,1.8180382718454349,20,27,22,26.1,0.5939855764879056,0.5988922704338315,0.07233672548337636,0.44971267265970305,0.739467441576288,0.495872843529433,0.673821285535544,841.3799553502913,755.1379332944293,280.45577313167325,646.8177994872093,1913.2704985209518,658.9968273634589,1050.646162878631,1.4273809523809522,1.3333333333333333,0.3666019700108026,0.7142857142857143,2,1,2,7656.727589459784,6839.284543768645,6519.161757082078,1266.0925238003517,31495.247262203382,2057.8622612227714,11543.024835225351,0.3891319284308334,0.38741530384052425,0.08598323681421129,0.2524418425527001,0.5202378201245242,0.27748217526682256,0.5036866789551819,0.3907542606233477,0.394948925584946,0.39363320092760007,-0.32109405052943923,1,-0.09659897988799596,1,0.4811125030402141,0.48508140681437606,0.05336965198757005,0.37284767074024777,0.5662568303883864,0.42009713098294793,0.5452886610498743,0.778293103589376,0.780540219546964,0.043379306287675966,0.7140331747098642,0.8894304208977015,0.725786426826498,0.8177189698318595,0.9287332112332113,1,0.161371927970849,0.4444444444444444,1,0.8214285714285714,1,0.8640456994696126,0.875,0.034087981420816676,0.7692307692307693,0.8888888888888888,0.8332727272727273,0.885042735042735,0.193,0.17,0.14644920082080554,0.028,0.64,0.0716,0.3084000000000003
120,0,500,8.35,9,1.7554426642213128,5,11,6,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,13.005,13.196000000000002,0.8078594197663745,11.34,14.496,11.907,13.7692,5.8,6,1.1516578439248717,4,8,4,7,0.5215958051082219,0.5142814440293195,0.04716671094896481,0.4266227792274103,0.6387328792001713,0.47545941229856925,0.5730472817186238,0.6021955018928473,0.6183752497085555,0.14233822568641044,0.3528639991679803,0.8148724889118598,0.41807281016125136,0.7661347530846281,12.95,13,2.0894471693929497,6,16,11.899999999999999,15.100000000000001,24.6,24.5,2.500526260399472,20,30,22,28,0.5905484266338699,0.5819235721418149,0.07812062840708117,0.46047414442973655,0.7503334615684824,0.49428463200417627,0.6876108482094353,754.9177408487791,742.6407005091618,176.31393225545614,557.2215690411168,1359.482089810695,585.2072966129651,884.7163727984639,1.4124999999999999,1.3333333333333333,0.47022064622935356,1,3,1,2,6406.941065391464,7119.744523592666,3073.8409930408757,1311.1038373473066,11556.631374158902,2870.5267340394867,9863.642140936332,0.42770059065664495,0.40399368806559943,0.13085543596276591,0.2886427497173163,0.8061659225197946,0.3000772305657193,0.5940962734888516,0.6386804453502195,0.8086177557385962,0.4260823234949455,-0.2932615604050715,1,0.11297463824607434,1,0.4955528125351458,0.4849123725168706,0.05042765652376754,0.3885313501394738,0.5826770465579129,0.4417273249672896,0.5694276527097029,0.7877757511990455,0.7879308523380972,0.044807351500652154,0.7137720104652646,0.8827738795644642,0.7275323774256076,0.8382439283947031,0.9150641025641025,1,0.2153018103631714,0.16666666666666666,1,0.7961538461538462,1,0.8745911431563608,0.8775,0.01786998013437411,0.8181818181818182,0.9,0.8622727272727273,0.8928571428571429,0.16419999999999996,0.11299999999999999,0.12717977330079694,0.042,0.532,0.056600000000000004,0.31200000000000006
150,0,500,7.65,8,1.2680278927697548,5,9,5.8999999999999995,9,0,0,0,0,0,0,0,500,500,0,500,500,500,500,12.7013,12.774000000000001,0.5589393244539629,11.502,13.574,11.9968,13.366,5.15,5,0.9333020044867297,3,7,4,6,0.5010826044523726,0.5064359412265618,0.033544341761715876,0.44110416540192476,0.555154018879065,0.4467567223561638,0.5370543695038527,0.5742296925595137,0.5745145952985262,0.09297489409067047,0.39831724388225914,0.7528831422529957,0.46481933773442846,0.676866461736023,12.7,13,1.8945906376340316,9,16,9.9,15,25.05,25,1.8488972531299779,22,28,22.9,27.1,0.5591903469957422,0.5580875680846857,0.07915359914811712,0.44266885490089325,0.7759955587449769,0.4752469131200861,0.6276858045517741,764.3870292817038,728.8273001966897,124.17623020474137,599.6892678820009,1015.7307108290044,639.4064571495652,965.9974895113235,1.5875,1.5,0.46866349104262156,1,3,1.225,2,8101.910733759956,8491.510881157918,3333.5991057537676,992.3054929369916,15092.040053673178,4014.6894006849666,12210.051025662431,0.3866189904979192,0.3755016321535278,0.07909189228942892,0.2649774118099332,0.5252276004726759,0.29451324940388485,0.4897640699962247,0.41766759057658287,0.32895037367680025,0.47719636004809346,-0.48116264786021634,1,-0.2303606343839813,1,0.4880510298671409,0.4837849209269608,0.04243656094252899,0.40969376327578716,0.5761063851793919,0.4340943610548869,0.5399062107381822,0.7729998678220311,0.7727524246780313,0.031831708612933864,0.6973502789503898,0.8342481688500623,0.7320115289604171,0.8071910657359257,0.9398901098901099,1,0.10392346364669962,0.5833333333333334,1,0.8415384615384616,1,0.8796144193970281,0.88,0.008939258538068828,0.8636363636363636,0.8928571428571429,0.8689723320158103,0.8892857142857142,0.19410000000000005,0.16799999999999998,0.13322316062275277,0.048,0.53,0.0668,0.3694000000000001
180,0,500,7.7,8,1.7800059136507327,4,10,5,10,0,0,0,0,0,0,0,500,500,0,500,500,500,500,12.863499999999998,12.896,0.9141555493574673,11.19,14.146,11.561,14.017199999999999,5.5,6,1.4689774459950382,3,8,3.9000000000000004,7,0.511484346890626,0.5240707518767105,0.07014786423154838,0.3352972578106285,0.6274651954835674,0.41263498768116463,0.57489857815338,0.5597530080314834,0.5737579289281854,0.1480181067336826,0.15539149590483106,0.7783624557021539,0.42542285080516806,0.7100162797592626,12.6,13,1.9029063643750175,8,16,9.9,14.100000000000001,24.9,25,2.6536965280826474,20,29,21.8,28.1,0.5567579528663422,0.550913543803033,0.07960954664623325,0.45569680185009026,0.7300787347401299,0.47316784274967366,0.6443147941913729,787.2484299865129,738.1415043994027,158.14884037065775,580.3607032875992,1159.3361420732701,675.0955774485304,1079.7810110175283,1.7375,1.6666666666666667,0.5640775474455298,1,3,1,2.1000000000000014,7468.95961273205,7518.7081936721315,2138.8475812308416,3275.4215518424903,10203.183875624565,4778.547567275127,9810.559805601937,0.3947755146559445,0.3561670140681007,0.11106811606159989,0.25120502208080786,0.592289529705825,0.2851960189451002,0.547246431765376,0.4947582228221929,0.5011034053653657,0.4038641571083785,-0.11826732624097808,1,0.00801956516495842,1,0.47826982368276044,0.4825751781331914,0.0568264450923021,0.3522933548220375,0.5884791581006353,0.41588139798762314,0.5340673856384138,0.7718697169569158,0.7772194592643343,0.04325509497665012,0.6968263909878728,0.8686688190484575,0.7209577817863757,0.8186860157966461,0.9246489621489623,1,0.14459664463435223,0.4444444444444444,1,0.8240384615384615,1,0.875643828685058,0.88,0.021445094672292025,0.8,0.896551724137931,0.8622727272727273,0.8932266009852218,0.20939999999999998,0.128,0.15914124808516888,0.052,0.576,0.0614,0.46080000000000004
