parameter_value,collapse_rate,mean_survival_epochs,final_population_mean,final_population_median,final_population_stddev,final_population_min,final_population_max,final_population_p10,final_population_p90,collapsed_mean,collapsed_median,collapsed_stddev,collapsed_min,collapsed_max,collapsed_p10,collapsed_p90,survival_epochs_mean,survival_epochs_median,survival_epochs_stddev,survival_epochs_min,survival_epochs_max,survival_epochs_p10,survival_epochs_p90,treasury_ratio_mean,treasury_ratio_median,treasury_ratio_stddev,treasury_ratio_min,treasury_ratio_max,treasury_ratio_p10,treasury_ratio_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_stddev,gini_coefficient_min,gini_coefficient_max,gini_coefficient_p10,gini_coefficient_p90,mean_fitness_mean,mean_fitness_median,mean_fitness_stddev,mean_fitness_min,mean_fitness_max,mean_fitness_p10,mean_fitness_p90,mean_population_mean,mean_population_median,mean_population_stddev,mean_population_min,mean_population_max,mean_population_p10,mean_population_p90,population_volatility_mean,population_volatility_median,population_volatility_stddev,population_volatility_min,population_volatility_max,population_volatility_p10,population_volatility_p90,total_births_mean,total_births_median,total_births_stddev,total_births_min,total_births_max,total_births_p10,total_births_p90,total_deaths_mean,total_deaths_median,total_deaths_stddev,total_deaths_min,total_deaths_max,total_deaths_p10,total_deaths_p90,birth_death_ratio_mean,birth_death_ratio_median,birth_death_ratio_stddev,birth_death_ratio_min,birth_death_ratio_max,birth_death_ratio_p10,birth_death_ratio_p90,total_catastrophe_deaths_mean,total_catastrophe_deaths_median,total_catastrophe_deaths_stddev,total_catastrophe_deaths_min,total_catastrophe_deaths_max,total_catastrophe_deaths_p10,total_catastrophe_deaths_p90,total_entropy_burned_mean,total_entropy_burned_median,total_entropy_burned_stddev,total_entropy_burned_min,total_entropy_burned_max,total_entropy_burned_p10,total_entropy_burned_p90,role_entropy_mean,role_entropy_median,role_entropy_stddev,role_entropy_min,role_entropy_max,role_entropy_p10,role_entropy_p90
0.1,0,500,50.4,50,2.097617696340303,47,54,47.4,53,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0008744496561311934,0.0008757837898920251,0.000024746899722246016,0.0008390040281902476,0.0009225512246967785,0.0008444848064043308,0.0009013291482180168,0.552055492921431,0.5462664841409767,0.04096515094639429,0.49227061470643557,0.6285619988549214,0.5027054390575573,0.6038070128254083,0.5543768091855333,0.5587636681796864,0.01678587384462928,0.53196764089887,0.5875001020345694,0.5330870850160946,0.5695999712694336,46.78626666666666,47.056,1.1177507687102606,45.188,48.684,45.5276,48.1652,6.494321020709005,6.538433757407059,0.46218063874706494,5.55271609214806,7.444622220099568,5.970204994260126,6.943132638395307,83.6,83,4.626013402488151,72,93,81,88.80000000000001,53.2,53,6.131883886702357,38,63,48.8,61.8,0.9122411325058385,0.875,0.1435608177402031,0.6875,1.1818181818181819,0.7671111111111111,1.087878787878788,12.4,12,0.6324555320336759,11,13,12,13,61.82803080783712,61.136287062750704,2.2919435533835326,59.143042671608875,67.57755770270363,59.62102723020713,64.19069172752475,2.312057254602122,2.3150323195950886,0.009408723665850032,2.291485094737171,2.3208396243145395,2.2986372099005554,2.320240401207688
0.2,0,500,51.46666666666667,51,1.7265434778633235,49,54,49.400000000000006,54,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.000902559669671418,0.0008874506407807485,0.00004618940656640945,0.0008496486901800257,0.00101587813955774,0.0008636729013285034,0.0009675135443954562,0.5594752599713237,0.5485530321405706,0.049001749961379897,0.49221340183103596,0.6725501506292285,0.5141492717041447,0.6187533441882118,0.557697119627072,0.5609563971222091,0.016442695056254873,0.5271815760335395,0.5923046280122032,0.5379369572122902,0.5720328046902918,47.2676,47.212,1.5804368654629282,43.884,49.138,45.7188,49.050399999999996,6.437581142895652,6.393775410506692,0.43409671647125797,5.345142093527561,7.1223532627917185,6.08779004458985,6.982155258866435,82.2,81,4.021371478914696,75,90,77.4,86.6,50.733333333333334,50,4.008324670815311,45,58,46,55.6,1.0048710986868883,0.9375,0.16888681617813026,0.75,1.3333333333333333,0.8543589743589743,1.2266666666666666,12.466666666666667,13,0.6399404734221844,11,13,12,13,62.82733207039145,62.823973572491184,2.4147561763289964,57.30678355574987,66.10146764397298,59.74906340857738,65.35849087589996,2.3127918598335273,2.3150323195950886,0.008296273105149948,2.2930189535674406,2.3208396243145395,2.3013991358915904,2.3198173839010177
0.30000000000000004,0,500,51.4,51,2.1313979316066587,47,54,50,54,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.003193701127908385,0.0008807966361771205,0.008953231772181236,0.0008520683257451846,0.035557633768399495,0.0008620034870405393,0.0009190205317379463,0.5665250906854034,0.5662417520463849,0.03880297792750316,0.4985008335662712,0.633363765421583,0.514565039648751,0.6124883901761317,0.5632489592477612,0.566425063127892,0.021724707497812565,0.5267229335516977,0.5959736942351186,0.536905528637202,0.5882423574666895,47.254400000000004,47.27,1.2676399218344978,45.2,49.368,45.7168,48.7344,6.658518186433082,6.577358436332935,0.4344528097090798,6.108772380765215,7.702836880007246,6.161966363614688,7.136678753779767,85.8,87,5.143650732421755,74,95,80.2,90.6,54.4,54,6.185235877243717,40,68,48.4,58,1.0494950460167853,1,0.1978648956162712,0.7727272727272727,1.4615384615384615,0.8666666666666667,1.323076923076923,12.466666666666667,13,0.6399404734221844,11,13,12,13,61.164209617597606,60.1661746893198,3.3085740919415567,56.06380681468499,66.27453548027096,57.33607950548664,65.69717358893533,2.3155923854402194,2.316147658077609,0.004185091356978214,2.3103083326692295,2.321928094887362,2.310423264910887,2.3208396243145395
0.4,0,500,51.46666666666667,51,1.995232412766087,49,55,49,54,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0008811151935169992,0.0008814291129786965,0.000027634933396834376,0.000837839129886841,0.0009494347259427404,0.0008551460690659553,0.0009044005750325428,0.5664425603925631,0.5719948636391149,0.030032462111509357,0.503986156191494,0.6123839660336966,0.5278991324164908,0.598997913026944,0.5642471114231022,0.5613415967150848,0.01456415463093773,0.5298981941859184,0.5912372988685624,0.5529924235006649,0.5807273628488328,47.11893333333334,46.836,1.6968388873207174,44.41,49.718,44.7444,49.4148,6.57641010013922,6.577993615077475,0.4693920781030871,5.728385461890638,7.480982823132279,5.9595848806886345,7.0860074077210875,88.06666666666666,88,4.876571785686374,77,96,83,93,56.6,56,4.83735464897913,46,64,53,62.599999999999994,1.1137942612942615,1.1333333333333333,0.16130485834248515,0.8666666666666667,1.5,0.9375,1.2723076923076924,12.466666666666667,13,0.6399404734221846,11,13,12,13,61.962260457142634,62.32302733616806,2.6742045384694157,56.14718148925083,65.53320972023894,58.295829236807116,65.00900690676892,2.3165986793972007,2.318487362970475,0.006508212129438391,2.2949839597559083,2.3208396243145395,2.3128036846436784,2.3207840484921514
0.5,0,500,51.2,51,2.5690465157330262,47,56,48.4,54.599999999999994,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0028411803787165095,0.0008816039121191941,0.00758412247850841,0.0008375132217770914,0.030256001973843448,0.0008549196393939607,0.0009265882895210578,0.5560042751280153,0.5513188177094045,0.03297239748353981,0.49112252428338904,0.6053724429973443,0.521513558278545,0.6013321924207276,0.5557802386123403,0.5591698197248807,0.025500377476122212,0.5130018676738076,0.5869085450354543,0.5197752394171323,0.5814254965049258,47.0584,47.62,1.5434349817394784,43.79,49.94,45.416399999999996,48.507600000000004,6.601702719686963,6.5669170849036975,0.3145266299385708,6.133061551949409,7.377007252267007,6.252008526073068,6.984019779687429,85.4,85,5.315744807375808,77,94,77.8,91.8,54.2,56,6.096837587752241,41,63,48.4,61.199999999999996,1.0429722556425343,1,0.18981254419702062,0.7368421052631579,1.3333333333333333,0.8374999999999999,1.298901098901099,12.4,12,0.6324555320336759,11,13,12,13,61.18145955480415,61.220721108908855,3.2803648439833855,55.10866344172634,65.55884008839891,56.98262453933751,65.42002153244707,2.3149578015654475,2.3177514823046135,0.00831149041402886,2.2886907256412785,2.3208396243145395,2.3082079034372653,2.320571194093417
0.6,0,500,51.4,50,2.64034629763381,48,55,48.4,54.599999999999994,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.002820289281184165,0.0008876249733246677,0.007488374581159618,0.000832282545595317,0.029889038175627918,0.0008702652757496949,0.0009197198001147336,0.5616955023415925,0.5523270473663069,0.03319586232840289,0.5055396725975418,0.6209330258360111,0.5306611182629211,0.6112014545096393,0.5645417599328391,0.5682222165735855,0.025167622677198114,0.5046110843939094,0.60674186629415,0.5335514701826726,0.5877549082024917,46.967466666666674,47.098,1.2828986078779723,43.858,48.678,45.7728,48.294399999999996,6.62512477528369,6.667648461039316,0.4373904498624963,5.906699586063278,7.359233383987773,6.047272683893775,7.164922691186639,86.73333333333333,87,4.317186032370535,80,97,81.8,91.4,55.333333333333336,54,6.0553007081949835,46,68,49,63,1.1203715728715729,1.1666666666666667,0.20607022095127364,0.6875,1.4166666666666667,0.8800000000000001,1.349090909090909,12.533333333333333,13,0.5163977794943223,12,13,12,13,61.471310893024004,60.49826279990335,3.0240018904079133,57.929071440611665,69.20355028915007,58.23506946136679,64.76253126926991,2.314476215655253,2.317898932671029,0.0072320204262935825,2.3007578581831787,2.321928094887362,2.302657363931683,2.3202364826463997
0.7,0,500,48.93333333333333,49,1.533747356112131,46,51,47,50.599999999999994,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.000884294404361714,0.0008763766316605461,0.00004130611197984202,0.0008305483474318335,0.001004435546205255,0.0008461456559282121,0.0009183947453316483,0.5471950706041873,0.5573060412334349,0.0408845878170009,0.4616618217670027,0.6064528827699855,0.4966997995959078,0.5949058642500682,0.5748187754571504,0.5803669143340976,0.023557742965216275,0.5369669026655558,0.6135634463274272,0.5441570319371251,0.597994351269935,46.470800000000004,46.1,1.789709920629597,42.756,49.296,45.0652,48.842,6.534996056740595,6.59560459700245,0.5630114231125563,5.257577769277407,7.361281410189407,5.872930044919867,7.151316394971998,85.53333333333333,84,6.209056365695269,78,99,78.4,92.6,56.6,55,5.754501343668773,48,68,50.8,63.6,0.8574875505757859,0.8823529411764706,0.10968284622575351,0.6875,1.0625,0.7219047619047618,1,12.266666666666667,12,0.5936168397046637,11,13,12,13,62.083215776895024,61.43833639249087,3.899047663490232,57.151495302622976,72.95733162336603,57.565990986932945,65.16171374220421,2.3122804045726806,2.3129350396193686,0.0062557997747557425,2.2974796760829337,2.3200355658756875,2.303813696877328,2.3182630568017846
0.7999999999999999,0,500,50.53333333333333,50,2.1995670569671746,48,55,48,53.8,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0008687779328570668,0.0008679443209535681,0.000026435328704119266,0.0008287860580053546,0.0009230649673309999,0.0008320775954906569,0.0008942376324047941,0.5485410642046564,0.5346069618695932,0.040866232014988936,0.48996289256692505,0.6104653270572432,0.5098024084163191,0.6042321205877377,0.5578964916880543,0.5537784827705432,0.01831446126077345,0.5340908002739674,0.5895201978971203,0.5380491915019344,0.5791247337584636,47.230266666666665,47.304,1.2783113563641386,44.9,49.344,45.6236,48.614000000000004,6.5381515573588045,6.373977094405039,0.5592184083355446,5.592017167355608,7.6181727467943405,6.048417550803597,7.3065554493536675,84.2,84,5.239956379316802,76,94,77.8,91.19999999999999,53.666666666666664,52,5.287001130355558,47,66,48.8,60.2,1.0040236016706605,0.9411764705882353,0.19460283199609316,0.7647058823529411,1.4444444444444444,0.8329411764705883,1.3104895104895105,12.266666666666667,12,0.5936168397046637,11,13,12,13,63.35576161930151,63.093264009626886,1.8459984064070054,61.17171334095063,67.51027698341697,61.47117097534757,65.3431938541643,2.3184037263543433,2.3190378764824855,0.00270106144868252,2.3103083326692295,2.3208396243145395,2.3160684930614672,2.3207006847585694
0.8999999999999999,0,500,50.93333333333333,51,2.5764501233470907,47,55,47.4,54,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.005749019935226768,0.0008775024716500753,0.018884559574838602,0.0008290346984069018,0.07401253927437262,0.0008390991935712283,0.0009306704752180421,0.5496588172642852,0.5568762916207033,0.028954905173169888,0.4742971715860998,0.5782956995288204,0.5146139733463473,0.5761399747081599,0.564191636343768,0.5587488050247496,0.024651684438263172,0.5374024638800167,0.6095630441770645,0.538651548914474,0.5988353627155405,46.80213333333334,46.562,1.2173370155892786,45.028,49.008,45.5732,48.7104,6.5194618138173706,6.377703661977402,0.6565747086561711,5.549389515973846,7.996634041895374,5.778678701948095,7.286614561668771,88.53333333333333,87,6.3680751371494475,80,106,83.4,94.19999999999999,57.6,57,7.881261682896064,47,79,50,63.6,1.0778886853886855,1,0.21927012999220416,0.8333333333333334,1.5,0.8428571428571429,1.373333333333333,12.4,13,0.7367883976130072,11,13,11.4,13,61.021296432898325,61.49582927085464,3.2112600350719616,55.92139304964372,65.97449952353709,57.24445227249598,65.07562538684238,2.3138406343709734,2.316564003601006,0.006317215456506341,2.303149913584331,2.3209194990354183,2.3038622082176397,2.3193392582798813
