parameter_value,collapse_rate,mean_survival_epochs,final_population_mean,final_population_median,final_population_stddev,final_population_min,final_population_max,final_population_p10,final_population_p90,collapsed_mean,collapsed_median,collapsed_stddev,collapsed_min,collapsed_max,collapsed_p10,collapsed_p90,survival_epochs_mean,survival_epochs_median,survival_epochs_stddev,survival_epochs_min,survival_epochs_max,survival_epochs_p10,survival_epochs_p90,treasury_ratio_mean,treasury_ratio_median,treasury_ratio_stddev,treasury_ratio_min,treasury_ratio_max,treasury_ratio_p10,treasury_ratio_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_stddev,gini_coefficient_min,gini_coefficient_max,gini_coefficient_p10,gini_coefficient_p90,mean_fitness_mean,mean_fitness_median,mean_fitness_stddev,mean_fitness_min,mean_fitness_max,mean_fitness_p10,mean_fitness_p90,mean_population_mean,mean_population_median,mean_population_stddev,mean_population_min,mean_population_max,mean_population_p10,mean_population_p90,population_volatility_mean,population_volatility_median,population_volatility_stddev,population_volatility_min,population_volatility_max,population_volatility_p10,population_volatility_p90,total_births_mean,total_births_median,total_births_stddev,total_births_min,total_births_max,total_births_p10,total_births_p90,total_deaths_mean,total_deaths_median,total_deaths_stddev,total_deaths_min,total_deaths_max,total_deaths_p10,total_deaths_p90,birth_death_ratio_mean,birth_death_ratio_median,birth_death_ratio_stddev,birth_death_ratio_min,birth_death_ratio_max,birth_death_ratio_p10,birth_death_ratio_p90,total_catastrophe_deaths_mean,total_catastrophe_deaths_median,total_catastrophe_deaths_stddev,total_catastrophe_deaths_min,total_catastrophe_deaths_max,total_catastrophe_deaths_p10,total_catastrophe_deaths_p90,total_entropy_burned_mean,total_entropy_burned_median,total_entropy_burned_stddev,total_entropy_burned_min,total_entropy_burned_max,total_entropy_burned_p10,total_entropy_burned_p90,role_entropy_mean,role_entropy_median,role_entropy_stddev,role_entropy_min,role_entropy_max,role_entropy_p10,role_entropy_p90
0.1,0,500,53.733333333333334,54,1.4864467059144133,51,56,52,55,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.009246094867085873,0.0008283127164732531,0.02052949413831069,0.0007818643027246589,0.06477741121294636,0.0007972056584002419,0.036355815320911596,0.5351960984648538,0.528330923358251,0.0366493785315432,0.48748221293457084,0.5996492192307903,0.49288106471027837,0.5868705679401554,0.5459728931901194,0.5421814311163853,0.017582647830594756,0.5207302236596795,0.5770900199825814,0.5233468142200344,0.5698131585102338,49.703066666666665,49.452,1.122674833133968,47.992,52.414,48.7144,51.0848,6.748745498490882,6.711080687936939,0.43378639814232006,6.089152321957469,7.700724900942753,6.289292600571944,7.206664724337171,78.46666666666667,79,5.926534360299408,65,88,71.4,84.6,44.733333333333334,44,5.750362307426087,32,53,37.6,51.6,1.0781337181337178,1.0909090909090908,0.26355122767971745,0.6666666666666666,1.6666666666666667,0.7666666666666666,1.373333333333333,3,3,0,3,3,3,3,70.93449752430732,70.62396902319662,2.8215389940252136,66.15982080587054,76.0115583709667,67.34559839467359,74.13106748932319,2.3163819678743476,2.3184873629704748,0.006146491645201535,2.2996760912097316,2.321928094887362,2.3103076857214506,2.321928094887362
0.2,0,500,54.4,55,2.5856748221140036,49,58,50.8,57.2,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.023317153482690322,0.0008539385733057965,0.03441774578382262,0.0007800906068831851,0.09064093977724483,0.0007977754583525782,0.07590471002239063,0.5357875269517441,0.5359275302593972,0.03230478913234109,0.47736671667644215,0.5858335301389362,0.4984084579100013,0.5753359446500602,0.5404942493654715,0.5446101637851852,0.02274562733362185,0.4970242604675397,0.5710291987887655,0.5026155721509105,0.5640542450627812,48.04226666666667,49.24,2.7417383293572466,43.016,51.274,44.074,50.6172,6.933791359116531,6.917485092141535,0.44732992167929225,6.09543402884487,7.702945929967318,6.4410908440345915,7.453454294240162,74.33333333333333,78,6.60807586719967,63,81,64,81,39.93333333333333,41,5.364788195348664,31,49,32.2,45.599999999999994,1.2514646464646464,1.25,0.3418388768668054,0.8888888888888888,2.1666666666666665,0.8999999999999999,1.5333333333333332,2.933333333333333,3,0.2581988897471611,2,3,3,3,70.03565507121532,68.74287665334056,4.5724001369068334,63.71507097172768,78.13735879206735,65.13722839926672,76.9105485990983,2.317492055338496,2.3186785546254267,0.004774448998328312,2.3065347313683957,2.321928094887362,2.311319198559626,2.321928094887362
0.30000000000000004,0,500,53.4,54,2.1313979316066587,49,56,50.4,55.6,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.01515014134197878,0.0008199568599584043,0.051994271514632096,0.0007720279254019657,0.20269761207596523,0.0007813689662345753,0.008733711010196614,0.5362037438518321,0.5358779372460062,0.02791206846004709,0.4922510222043225,0.6016699193668289,0.5021381856633709,0.5610050295535562,0.548495657420395,0.5490371423557349,0.016081860822841125,0.5163089671255174,0.575578548814147,0.5295324430179186,0.5677414760711743,49.050666666666665,49.582,1.7667415797234773,44.326,51.124,47.1896,50.5804,6.619819819533621,6.746546079291224,0.415418494124418,5.9568619255443735,7.3091821703936315,6.010252533930728,7.051728642168809,77.2,77,7.839460622845353,59,92,67.80000000000001,84.39999999999999,43.8,45,6.8159476859159405,29,57,36.4,51.199999999999996,1.1181205667970375,1.0909090909090908,0.26073579438569405,0.6875,1.5714285714285714,0.7972850678733032,1.4777777777777779,2.933333333333333,3,0.2581988897471611,2,3,3,3,70.73982151994242,71.64393964988122,3.7236296702024974,64.631032865107,75.95089038863841,65.79968716340598,74.72577097442861,2.319033819228904,2.3190378764824855,0.002066994566825209,2.3133790987528675,2.321928094887362,2.317635392534748,2.3210238286880513
0.4,0,500,52.666666666666664,53,2.2886885410853175,49,57,50.4,55.6,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0008189780347095998,0.0008173526895191478,0.00001827006883404867,0.0007856623334522829,0.0008642799214569789,0.0008025762253568195,0.000836925079119041,0.5597513236402214,0.5588684111472968,0.04203585064833962,0.5024870950513394,0.6591014747182085,0.5131595271465244,0.6012575768637498,0.5390701031253179,0.541873384591084,0.01678935206753141,0.4970507618464594,0.5675161447237996,0.5232517606551832,0.5538251444298722,48.206266666666664,49.03,2.552208664405531,41.188,50.808,45.291199999999996,50.578,6.596315803528815,6.610042057354862,0.5406551119931372,5.700263502681274,7.470670920339099,5.967632868611075,7.362310242323087,75.8,77,5.017113569716015,69,86,69.4,80.80000000000001,43.13333333333333,44,4.911599487316685,32,50,38,48.6,1.1737678987678988,1.1,0.30960227960576203,0.7142857142857143,1.8,0.8666666666666667,1.615,2.8666666666666667,3,0.3518657752744983,2,3,2.4000000000000004,3,68.90681574206789,68.695440823769,4.217969739372469,58.39071478251949,74.28600067679974,64.74021995627541,73.80291883645467,2.3160886177230795,2.318006076858778,0.005333137727723854,2.3046658716437958,2.3208396243145395,2.3080443216216455,2.3205127556072407
0.5,0,500,52.4,53,2.5856748221140036,47,56,49.2,55.6,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0008182743149823128,0.0008133065997792052,0.000026380020551511398,0.0007761228603683128,0.0008724815104675903,0.0007907426815870391,0.0008499282447718824,0.5329872008610679,0.5323436725737352,0.033503318984605256,0.4598307199473059,0.5792197663189955,0.49669511333902305,0.5693767972520591,0.5404893518222231,0.5442125743626671,0.02276661534555778,0.4993303769219552,0.5757521511430455,0.5147115701562811,0.5714280570020764,48.1212,48.66,1.9034218509981289,43.604,50.65,45.760400000000004,50.0324,6.624911901392269,6.7286254168292094,0.5394167804123456,5.750852458549077,7.460589520942691,5.826416465447452,7.193018296387352,76.46666666666667,76,8.601218075421201,63,97,67.4,86.19999999999999,44.06666666666667,43,8.198141485088179,30,65,38.4,54,1.1005779405779408,1.2,0.23244926203831837,0.6428571428571429,1.4,0.7576923076923077,1.323076923076923,2.8666666666666667,3,0.3518657752744984,2,3,2.4000000000000004,3,69.35703912253099,69.79017275129806,2.5913240513562212,64.06425383013872,73.90794199674296,66.63024117787927,72.4397549167723,2.3162830125352154,2.318678554625427,0.004865921678885508,2.307470326757281,2.3209194990354183,2.309277604564533,2.320654557826999
0.6,0,500,53.733333333333334,54,1.709915063331955,51,57,52,55.6,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0030796488935209256,0.0008208409858073143,0.008739292964926199,0.0007923481689524237,0.03467022941043598,0.0007987062860116559,0.0008565863692123585,0.5553127632623699,0.5515027554965326,0.034084140827004346,0.5115712582337775,0.6179895764147292,0.5199990169986105,0.6033494325534176,0.5444866948600566,0.5444332675380333,0.014619569217671827,0.5129027275429423,0.57328721876035,0.5304069846488576,0.5631772490604043,48.52013333333332,48.43,1.701615277429347,45.824,53.07,46.48479999999999,49.4848,7.020766785901453,6.876183534490637,0.6073068222985717,6.283923615067274,8.28439593452654,6.459737265187954,7.945684399206344,77.73333333333333,78,4.876571785686373,71,87,72.4,83.6,44,43,4.928053803045811,37,55,38,49.8,1.1778258778258777,1.2,0.1882736559464669,0.75,1.5,0.9485714285714286,1.349090909090909,2.8,3,0.4140393356054125,2,3,2,3,69.74437457057438,69.21534778642994,3.3321395870165063,63.3289303488697,75.53522868408945,65.92546425118063,74.27475064854778,2.3154786386994672,2.3175579993548374,0.006243726198756158,2.301417604302647,2.3210238286880513,2.3062599825608183,2.3209194990354183
0.7,0,500,53.06666666666667,54,2.491891612715892,48,56,49.400000000000006,55,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0035025830956902483,0.0008155408161695447,0.010402470309522337,0.0007863494241031946,0.041105189090501,0.0007888408159442018,0.0008585734010126661,0.5404591507774245,0.5377094335045253,0.019467274186206154,0.5058828889943505,0.5758001219218263,0.5171014187253987,0.5657904414251121,0.5403318032827248,0.5425190781788229,0.02123291718030117,0.4874662000529149,0.5630410543907711,0.5162520850866149,0.5604597609183958,48.835733333333344,49.018,1.5661419141438286,44.714,50.818,47.148399999999995,50.379599999999996,6.635370327364627,6.451607861610937,0.5802677510632546,5.739355712969886,7.874876252996,5.986365435291989,7.338079833610955,77.73333333333333,78,5.147352532636374,70,89,71.4,83.8,44.666666666666664,44,4.96655480858378,36,56,38.6,49,1.1384811484811483,1.1111111111111112,0.32781318675315646,0.6,1.5714285714285714,0.6965034965034966,1.5,2.933333333333333,3,0.2581988897471611,2,3,3,3,70.57798903796512,69.18407634233803,3.8794960699297514,65.04550780618668,77.21891542312058,66.55463478703,75.73119036127795,2.3169503603472084,2.3195401794781447,0.004891801504235298,2.304323832783559,2.321928094887362,2.3111027456010245,2.3207491194181795
0.7999999999999999,0,500,53.333333333333336,53,2.2253945610567474,50,57,51,56,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.005320423742094638,0.0008145923785132283,0.017462685649265244,0.0007840660086639596,0.06844421691537952,0.0007861085742468096,0.0008577478990089985,0.5460100736520774,0.5474845224412805,0.0376208501053684,0.46245847107585947,0.6100255765152567,0.5085893054966915,0.5848127247966479,0.5432584215604888,0.5468143611598442,0.016356408063552503,0.5163159051530648,0.5648135374173161,0.5189524471900967,0.5637050323803656,48.90693333333332,49.168,1.7740252642212393,43.53,51.098,47.69839999999999,50.595600000000005,6.729260705310019,6.733107454957192,0.29392848979168174,6.171782238543399,7.353278452499957,6.399701316651377,7.041764690212478,78.8,79,5.3211169611544635,65,86,74.8,84.6,45.46666666666667,46,5.591660457025861,34,53,38.6,52.2,1.0941514041514042,1,0.2590677349177854,0.5384615384615384,1.5,0.8742857142857143,1.4,2.933333333333333,3,0.2581988897471611,2,3,3,3,69.33087042439458,69.49628087703347,2.6008029013794003,65.51042765210744,75.21353518817007,66.4493952865551,72.3114495481858,2.3158919126375377,2.3176503369590127,0.00448588040675189,2.308367721516703,2.321928094887362,2.309791953410455,2.320337055513373
0.8999999999999999,0,500,52.733333333333334,53,2.3744673588186544,49,56,49.400000000000006,56,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0008215794956479628,0.0008272739637943585,0.00002917288672104617,0.0007661505466274556,0.0008655332607694896,0.0007851426387381042,0.0008591174928565886,0.5606497258151617,0.5487590622447851,0.041070038741090095,0.5027180008695893,0.6300660723089151,0.5118835783234037,0.6134735048763645,0.5367430710808933,0.537358544993195,0.019969348497215187,0.503126640735985,0.5743420020147859,0.5129869083409236,0.558100756600957,48.006933333333336,48.7,1.9864595737379707,44.63,51.018,45.2256,49.966,6.612720893841381,6.467955163728319,0.6885705536163589,5.425228105803465,8.235878580940831,5.832059559628142,7.229207521347675,79.53333333333333,80,6.034030478007532,70,89,71.6,88.6,46.8,45,5.734606724590125,40,59,41,55.4,1.1318607318607319,1,0.304171485056185,0.8333333333333334,2,0.8505494505494505,1.4,2.8666666666666667,3,0.35186577527449836,2,3,2.4000000000000004,3,68.70936118952476,68.8920715896946,2.7402654671485065,63.8809337008962,73.19280880442356,64.92534749427693,71.91755677666552,2.3156957189737843,2.316529195276557,0.005054567008674644,2.304555926519881,2.3210238286880513,2.308710765096965,2.320654557826999
